"","lon"
"41559",-79.393203
"41560",-72.08981
"41561",-75.786497
"41562",-68.55584
"41563",-73.544724
"41564",-74.824452
"41565",-73.4617
"41566",-79.027667
"41567",-75.034165
"41568",-73.586336
"41569",-72.04146
"41570",-75.865278
"41571",-72.140483
"41572",-64.59754
"41573",-68.273259
"41574",-72.113466
"41575",-61.885609
"41576",-78.836216
"41577",-75.921198
"41578",-72.020003
"41579",-79.434883
"41580",-70.90292
"41581",-72.081425
"41582",-72.0087
"41583",-72.140061
"41584",-64.31703
"41585",-72.084835
"41586",-72.024694
"41587",-75.814053
"41588",-79.484322
"41589",-73.081821
"41590",-74.255557
"41591",-72.105317
"41592",-75.790376
"41593",-72.590469
"41594",-79.435478
"41595",-79.430825
"41596",-63.641174
"41597",-73.494527
"41598",-79.009065
"41599",-72.193558
"41600",-75.436453
"41601",-79.366767
"41602",-79.007145
"41603",-79.366775
"41604",-72.189863
"41605",-71.844515
"41606",-75.08903
"41607",-72.640137
"41608",-69.485742
"41609",-72.062986
"41610",-68.516824
"41611",-72.246252
"41612",-64.686095
"41613",-79.393622
"41614",-71.369365
"41615",-78.560562
"41616",-70.94024
"41617",-75.002196
"41618",-74.427778
"41619",-73.576645
"41620",-72.138511
"41621",-71.192292
"41622",-77.835576
"41623",-72.721787
"41624",-71.196901
"41625",-79.118569
"41626",-79.192364
"41627",-75.635256
"41628",-76.539445
"41629",-71.817273
"41630",-72.021443
"41631",-73.816953
"41632",-72.018625
"41633",-71.436013
"41634",-77.950673
"41635",-73.43647
"41636",-71.242192
"41637",-78.959016
"41638",-69.663262
"41639",-64.248757
"41640",-72.158011
"41641",-72.120944
"41642",-72.01755
"41643",-73.195197
"41644",-75.998144
"41645",-71.242094
"41646",-72.536788
"41647",-72.158834
"41648",-72.07946
"41649",-72.440307
"41650",-64.610599
"41651",-64.610411
"41652",-78.703825
"41653",-68.519356
"41654",-71.922783
"41655",-73.507666
"41656",-73.712422
"41657",-73.028322
"41658",-73.460835
"41659",-77.83563
"41660",-79.193108
"41661",-72.168041
"41662",-72.185122
"41663",-75.16159
"41664",-73.553278
"41665",-70.4832
"41666",-79.193322
"41667",-72.185235
"41668",-68.573459
"41669",-69.953608
"41670",-72.177875
"41671",-72.066323
"41672",-71.242214
"41673",-72.116345
"41674",-73.673883
"41675",-77.835369
"41676",-72.080565
"41677",-71.242183
"41678",-71.380233
"41679",-72.085145
"41680",-72.051099
"41681",-70.945588
"41682",-64.527594
"41683",-64.259063
"41684",-71.194691
"41685",-79.44793
"41686",-72.006028
"41687",-79.443663
"41688",-68.551629
"41689",-74.255568
"41690",-77.835546
"41691",-74.412621
"41692",-72.11881
"41693",-77.835571
"41694",-76.345557
"41695",-78.706488
"41696",-72.172593
"41697",-72.654051
"41698",-74.498667
"41699",-72.142464
"41700",-73.503864
"41701",-72.170651
"41702",-79.200172
"41703",-72.192346
"41704",-72.061931
"41705",-71.20014
"41706",-75.430201
"41707",-68.311242
"41708",-73.621093
"41709",-73.583941
"41710",-73.442051
"41711",-79.19677
"41712",-79.009031
"41713",-78.988442
"41714",-78.841737
"41715",-78.703445
"41716",-72.811876
"41717",-73.160195
"41718",-72.050671
"41719",-64.527434
"41720",-72.166223
"41721",-75.86044
"41722",-72.056131
"41723",-72.074027
"41724",-74.245167
"41725",-72.300937
"41726",-72.478145
"41727",-73.60613
"41728",-72.376047
"41729",-74.879416
"41730",-71.226325
"41731",-79.447028
"41732",-69.953523
"41733",-74.061045
"41734",-72.02295
"41735",-64.610404
"41736",-72.114647
"41737",-72.159039
"41738",-79.440963
"41739",-71.12597
"41740",-76.024152
"41741",-71.86181
"41742",-64.686051
"41743",-71.136155
"41744",-78.817307
"41745",-73.46093
"41746",-76.982483
"41747",-64.610854
"41748",-69.684098
"41749",-72.152158
"41750",-72.011965
"41751",-73.601109
"41752",-72.17394
"41753",-73.796534
"41754",-64.597774
"41755",-72.089446
"41756",-71.412623
"41757",-79.43483
"41758",-72.66247
"41759",-72.187419
"41760",-72.067672
"41761",-73.915967
"41762",-72.00442
"41763",-64.610445
"41764",-75.827964
"41765",-71.252904
"41766",-76.055839
"41767",-78.99284
"41768",-73.435011
"41769",-74.056393
"41770",-71.227355
"41771",-69.948683
"41772",-64.61068
"41773",-79.154532
"41774",-71.466206
"41775",-72.143982
"41776",-75.845835
"41777",-71.412834
"41778",-73.895795
"41779",-72.987701
"41780",-72.103892
"41781",-75.785342
"41782",-72.002517
"41783",-73.746248
"41784",-71.442452
"41785",-73.80783
"41786",-73.496341
"41787",-74.455505
"41788",-69.94497
"41789",-64.173844
"41790",-75.426175
"41791",-79.441177
"41792",-74.968297
"41793",-72.009182
"41794",-64.527517
"41795",-70.642081
"41796",-73.717691
"41797",-73.921037
"41798",-70.8012
"41799",-79.147278
"41800",-75.252134
"41801",-74.412645
"41802",-72.046954
"41803",-67.253428
"41804",-71.196224
"41805",-73.8853
"41806",-72.347663
"41807",-74.475626
"41808",-64.685643
"41809",-64.598155
"41810",-79.435845
"41811",-74.266487
"41812",-77.840271
"41813",-74.750595
"41814",-66.843976
"41815",-72.499879
"41816",-72.037431
"41817",-71.351805
"41818",-74.266057
"41819",-69.879095
"41820",-79.187814
"41821",-72.197196
"41822",-72.096618
"41823",-72.138374
"41824",-72.044061
"41825",-75.841483
"41826",-75.568632
"41827",-72.1747
"41828",-75.795533
"41829",-79.128465
"41830",-76.962862
"41831",-72.173072
"41832",-79.195237
"41833",-68.432023
"41834",-64.610205
"41835",-71.24231
"41836",-79.43508
"41837",-75.237723
"41838",-70.987907
"41839",-69.089248
"41840",-76.858016
"41841",-79.367273
"41842",-79.447862
"41843",-72.174313
"41844",-75.55482
"41845",-79.00877
"41846",-72.00946
"41847",-73.441601
"41848",-76.130971
"41849",-72.121421
"41850",-72.002535
"41851",-73.578695
"41852",-69.66372
"41853",-72.020676
"41854",-75.107199
"41855",-75.878434
"41856",-75.813428
"41857",-69.953639
"41858",-77.835597
"41859",-72.153992
"41860",-71.319482
"41861",-75.945273
"41862",-72.332293
"41863",-79.433303
"41864",-61.914835
"41865",-75.878928
"41866",-61.477424
"41867",-72.078662
"41868",-68.84394
"41869",-72.985877
"41870",-72.564285
"41871",-72.400695
"41872",-72.103001
"41873",-72.009504
"41874",-73.558105
"41875",-72.331935
"41876",-72.058433
"41877",-64.210445
"41878",-73.760522
"41879",-72.086692
"41880",-72.332586
"41881",-77.861362
"41882",-72.005648
"41883",-79.007209
"41884",-68.550887
"41885",-75.765109
"41886",-79.081939
"41887",-71.242442
"41888",-71.303508
"41889",-73.587208
"41890",-69.949296
"41891",-75.778464
"41892",-71.032592
"41893",-68.502177
"41894",-73.602722
"41895",-79.100997
"41896",-72.17871
"41897",-72.167495
"41898",-72.172151
"41899",-79.410812
"41900",-71.382095
"41901",-70.912718
"41902",-79.195122
"41903",-72.174687
"41904",-75.796028
"41905",-75.802955
"41906",-71.380509
"41907",-79.393322
"41908",-68.581549
"41909",-72.129121
"41910",-72.113124
"41911",-78.997594
"41912",-79.429184
"41913",-79.194665
"41914",-61.915475
"41915",-64.597814
"41916",-79.195442
"41917",-71.370195
"41918",-77.841913
"41919",-79.367953
"41920",-73.577057
"41921",-74.236487
"41922",-71.24203
"41923",-64.610613
"41924",-73.550468
"41925",-79.441258
"41926",-72.199834
"41927",-76.393408
"41928",-76.01545
"41929",-73.195707
"41930",-75.943521
"41931",-73.551909
"41932",-72.513177
"41933",-68.859304
"41934",-79.447366
"41935",-64.685011
"41936",-75.808212
"41937",-74.403646
"41938",-74.40541
"41939",-71.331623
"41940",-72.109861
"41941",-69.948825
"41942",-72.082276
"41943",-73.487774
"41944",-72.065665
"41945",-78.61693
"41946",-72.106221
"41947",-64.752003
"41948",-73.635338
"41949",-78.977659
"41950",-73.944203
"41951",-73.195621
"41952",-71.164795
"41953",-79.310658
"41954",-73.504577
"41955",-72.04492
"41956",-71.192149
"41957",-78.952463
"41958",-79.429343
"41959",-72.133119
"41960",-79.429406
"41961",-79.393258
"41962",-73.506938
"41963",-79.19511
"41964",-72.161682
"41965",-72.035995
"41966",-79.00321
"41967",-73.26948
"41968",-73.439361
"41969",-70.857273
"41970",-79.429218
"41971",-72.190838
"41972",-75.092733
"41973",-71.031271
"41974",-75.748842
"41975",-71.490996
"41976",-69.948713
"41977",-71.062342
"41978",-79.455924
"41979",-61.520708
"41980",-72.047875
"41981",-72.049176
"41982",-71.20546
"41983",-71.415802
"41984",-79.308995
"41985",-72.041187
"41986",-79.123522
"41987",-79.429209
"41988",-73.195647
"41989",-68.831995
"41990",-72.622733
"41991",-72.064516
"41992",-73.311616
"41993",-73.195493
"41994",-69.395048
"41995",-79.455951
"41996",-69.395081
"41997",-79.429451
"41998",-75.141621
"41999",-79.120003
"42000",-69.3986
"42001",-79.393336
"42002",-72.089332
"42003",-79.429392
"42004",-72.070791
"42005",-78.821939
"42006",-64.597316
"42007",-77.55244
"42008",-68.83217
"42009",-64.598763
"42010",-68.38327
"42011",-73.337195
"42012",-75.813619
"42013",-78.978608
"42014",-71.586558
"42015",-79.455836
"42016",-72.042661
"42017",-72.026124
"42018",-72.102058
"42019",-74.498447
"42020",-64.414199
"42021",-71.03387
"42022",-72.104202
"42023",-64.684991
"42024",-79.037753
"42025",-73.591264
"42026",-79.205683
"42027",-73.195536
"42028",-64.610636
"42029",-71.174784
"42030",-72.045423
"42031",-77.835605
"42032",-71.210664
"42033",-79.455925
"42034",-70.776009
"42035",-65.403762
"42036",-79.307995
"42037",-72.173392
"42038",-69.665633
"42039",-69.395692
"42040",-79.415878
"42041",-75.092807
"42042",-75.797839
"42043",-73.195793
"42044",-71.192718
"42045",-72.197288
"42046",-69.395779
"42047",-79.444459
"42048",-77.567207
"42049",-68.779444
"42050",-77.763345
"42051",-73.673568
"42052",-77.865409
"42053",-79.441227
"42054",-71.838786
"42055",-79.45451
"42056",-71.332312
"42057",-79.375021
"42058",-68.382988
"42059",-73.586261
"42060",-71.416143
"42061",-68.5216
"42062",-79.441265
"42063",-74.157997
"42064",-73.195085
"42065",-64.19487
"42066",-79.42944
"42067",-76.657835
"42068",-73.529276
"42069",-73.330452
"42070",-73.148739
"42071",-77.835622
"42072",-72.17682
"42073",-68.599418
"42074",-75.792936
"42075",-72.198871
"42076",-73.598099
"42077",-71.241608
"42078",-78.617052
"42079",-79.00854
"42080",-73.195514
"42081",-72.40268
"42082",-74.354274
"42083",-74.110138
"42084",-75.102642
"42085",-73.866716
"42086",-73.195772
"42087",-71.234729
"42088",-72.152829
"42089",-79.441211
"42090",-79.194674
"42091",-73.427644
"42092",-72.06854
"42093",-71.441449
"42094",-72.148012
"42095",-73.817822
"42096",-71.454588
"42097",-79.429158
"42098",-74.18491
"42099",-73.609344
"42100",-79.193863
"42101",-76.986661
"42102",-77.835583
"42103",-71.19714
"42104",-79.429301
"42105",-79.429207
"42106",-73.195664
"42107",-71.379739
"42108",-69.890134
"42109",-72.450211
"42110",-72.246418
"42111",-78.089861
"42112",-72.794936
"42113",-74.215632
"42114",-76.190103
"42115",-71.343454
"42116",-68.129218
"42117",-72.079861
"42118",-77.835662
"42119",-73.774636
"42120",-79.393357
"42121",-70.519129
"42122",-71.136514
"42123",-73.108716
"42124",-79.42946
"42125",-73.746609
"42126",-72.18369
"42127",-73.590283
"42128",-73.954008
"42129",-72.519685
"42130",-79.426928
"42131",-78.044349
"42132",-74.186159
"42133",-75.093597
"42134",-75.747105
"42135",-75.658569
"42136",-77.83561
"42137",-64.13889
"42138",-72.031976
"42139",-71.241753
"42140",-68.754813
"42141",-72.040329
"42142",-79.455923
"42143",-72.004781
"42144",-79.429242
"42145",-73.328176
"42146",-71.057131
"42147",-72.094241
"42148",-72.069408
"42149",-75.105156
"42150",-74.135846
"42151",-72.057595
"42152",-79.199421
"42153",-79.096261
"42154",-72.016933
"42155",-71.817038
"42156",-77.835604
"42157",-72.164484
"42158",-68.832337
"42159",-72.052929
"42160",-72.009642
"42161",-75.436636
"42162",-79.123545
"42163",-78.70583
"42164",-73.609289
"42165",-73.752448
"42166",-72.063948
"42167",-65.403763
"42168",-75.429984
"42169",-73.774204
"42170",-77.835603
"42171",-72.117958
"42172",-76.190468
"42173",-73.479875
"42174",-79.429318
"42175",-79.459649
"42176",-77.835614
"42177",-75.744273
"42178",-71.491961
"42179",-78.977564
"42180",-72.16142
"42181",-76.1368
"42182",-72.010373
"42183",-72.134198
"42184",-79.44475
"42185",-77.566011
"42186",-68.516796
"42187",-71.495598
"42188",-79.426814
"42189",-73.978498
"42190",-61.882998
"42191",-68.04113
"42192",-64.698112
"42193",-65.403799
"42194",-75.028049
"42195",-76.241595
"42196",-72.06892
"42197",-71.533662
"42198",-65.403747
"42199",-75.042634
"42200",-72.665454
"42201",-73.504706
"42202",-78.201786
"42203",-79.194912
"42204",-73.195471
"42205",-73.965578
"42206",-73.174187
"42207",-70.402404
"42208",-73.559982
"42209",-69.946693
"42210",-79.42927
"42211",-75.096653
"42212",-72.169841
"42213",-79.455944
"42214",-72.181046
"42215",-72.133093
"42216",-73.552035
"42217",-73.595844
"42218",-79.45593
"42219",-71.241994
"42220",-75.607628
"42221",-70.819029
"42222",-70.796786
"42223",-75.715871
"42224",-71.197274
"42225",-77.835608
"42226",-75.101888
"42227",-72.188284
"42228",-72.04419
"42229",-72.087898
"42230",-73.345076
"42231",-79.456
"42232",-72.036842
"42233",-72.058145
"42234",-73.049357
"42235",-69.395038
"42236",-75.656717
"42237",-73.107743
"42238",-79.429447
"42239",-69.395542
"42240",-68.127839
"42241",-71.241825
"42242",-72.196752
"42243",-72.128011
"42244",-73.595264
"42245",-72.118717
"42246",-73.773214
"42247",-73.668916
"42248",-79.008873
"42249",-72.093826
"42250",-71.327415
"42251",-79.415861
"42252",-79.429314
"42253",-73.165849
"42254",-72.075072
"42255",-72.506541
"42256",-72.004699
"42257",-73.930107
"42258",-73.50013
"42259",-73.551759
"42260",-64.220134
"42261",-79.429208
"42262",-73.850634
"42263",-64.254578
"42264",-72.024153
"42265",-72.078289
"42266",-74.04529
"42267",-64.741544
"42268",-68.01263
"42269",-79.429201
"42270",-77.835691
"42271",-71.134725
"42272",-70.022308
"42273",-78.202416
"42274",-75.803886
"42275",-61.915495
"42276",-79.269433
"42277",-75.77608
"42278",-71.741182
"42279",-73.876687
"42280",-65.403775
"42281",-77.865366
"42282",-68.523574
"42283",-75.65737
"42284",-73.551928
"42285",-73.672274
"42286",-73.930225
"42287",-65.081497
"42288",-73.584853
"42289",-72.015804
"42290",-78.977395
"42291",-72.006092
"42292",-72.09034
"42293",-79.429261
"42294",-69.398321
"42295",-72.070852
"42296",-73.795343
"42297",-72.946295
"42298",-69.948766
"42299",-73.820047
"42300",-64.610663
"42301",-70.503551
"42302",-72.002422
"42303",-72.159342
"42304",-73.550898
"42305",-72.078225
"42306",-72.103352
"42307",-69.242477
"42308",-70.887955
"42309",-79.123607
"42310",-71.242314
"42311",-77.835562
"42312",-72.04293
"42313",-75.75683
"42314",-78.052365
"42315",-75.846642
"42316",-74.543198
"42317",-73.93662
"42318",-73.551284
"42319",-71.171039
"42320",-72.152002
"42321",-72.066341
"42322",-73.505885
"42323",-71.200777
"42324",-72.134838
"42325",-72.085244
"42326",-76.023699
"42327",-77.066253
"42328",-72.068934
"42329",-72.946102
"42330",-74.600723
"42331",-71.379584
"42332",-72.063326
"42333",-72.059261
"42334",-72.169124
"42335",-72.115858
"42336",-73.696761
"42337",-72.158813
"42338",-72.109535
"42339",-69.395778
"42340",-73.943476
"42341",-69.354386
"42342",-73.594308
"42343",-79.195452
"42344",-73.262269
"42345",-67.272438
"42346",-75.86075
"42347",-72.09917
"42348",-72.122838
"42349",-72.153837
"42350",-71.215723
"42351",-71.330367
"42352",-68.859283
"42353",-77.773255
"42354",-72.052517
"42355",-65.978634
"42356",-73.551348
"42357",-72.19205
"42358",-79.003448
"42359",-73.494311
"42360",-68.129221
"42361",-79.429463
"42362",-78.20178
"42363",-75.709167
"42364",-79.444051
"42365",-64.173884
"42366",-68.503226
"42367",-78.692101
"42368",-65.403804
"42369",-73.770314
"42370",-66.131058
"42371",-79.41587
"42372",-73.029852
"42373",-75.928872
"42374",-72.512953
"42375",-71.380107
"42376",-66.325351
"42377",-69.39817
"42378",-79.123572
"42379",-69.563834
"42380",-72.014088
"42381",-72.198991
"42382",-72.168124
"42383",-71.497231
"42384",-72.052656
"42385",-74.361983
"42386",-64.69231
"42387",-72.043504
"42388",-79.009013
"42389",-79.11995
"42390",-79.455934
"42391",-68.297647
"42392",-79.429389
"42393",-69.395252
"42394",-71.241947
"42395",-75.793003
"42396",-73.746569
"42397",-71.380425
"42398",-73.580687
"42399",-72.506881
"42400",-79.310741
"42401",-79.441279
"42402",-69.162611
"42403",-72.191247
"42404",-77.835611
"42405",-70.372847
"42406",-73.876186
"42407",-75.725842
"42408",-73.91454
"42409",-72.859553
"42410",-71.062341
"42411",-78.089175
"42412",-72.096873
"42413",-72.117458
"42414",-74.879425
"42415",-75.631846
"42416",-73.504534
"42417",-79.415827
"42418",-76.536095
"42419",-69.414711
"42420",-73.208036
"42421",-65.403807
"42422",-79.454497
"42423",-69.398852
"42424",-72.141775
"42425",-77.835589
"42426",-72.455135
"42427",-71.454667
"42428",-72.441955
"42429",-64.21064
"42430",-72.083123
"42431",-72.799976
"42432",-72.070604
"42433",-79.441264
"42434",-73.55691
"42435",-77.835588
"42436",-73.625166
"42437",-73.605074
"42438",-79.002182
"42439",-72.097246
"42440",-73.773803
"42441",-78.201928
"42442",-68.59945
"42443",-71.930244
"42444",-79.429182
"42445",-74.047647
"42446",-64.684897
"42447",-72.058065
"42448",-73.609073
"42449",-72.009755
"42450",-69.608499
"42451",-64.741591
"42452",-79.42943
"42453",-73.332567
"42454",-69.948742
"42455",-73.59684
"42456",-72.048588
"42457",-75.928845
"42458",-72.136738
"42459",-71.241686
"42460",-79.429469
"42461",-75.754157
"42462",-73.421588
"42463",-71.741053
"42464",-61.915468
"42465",-75.429693
"42466",-79.003218
"42467",-79.429466
"42468",-75.092697
"42469",-73.673102
"42470",-68.516817
"42471",-68.156175
"42472",-77.835624
"42473",-71.391461
"42474",-79.456725
"42475",-72.110331
"42476",-70.493783
"42477",-72.116676
"42478",-79.155977
"42479",-70.570408
"42480",-64.173853
"42481",-72.005476
"42482",-72.009648
"42483",-72.099332
"42484",-71.613621
"42485",-71.316246
"42486",-79.009063
"42487",-72.003609
"42488",-68.012648
"42489",-75.835913
"42490",-71.85983
"42491",-72.041588
"42492",-72.059645
"42493",-79.205482
"42494",-69.398825
"42495",-72.019604
"42496",-77.835568
"42497",-79.195112
"42498",-71.488029
"42499",-72.166827
"42500",-71.380563
"42501",-78.888547
"42502",-73.800247
"42503",-79.12352
"42504",-72.513665
"42505",-71.54071
"42506",-71.343562
"42507",-71.454697
"42508",-73.838826
"42509",-79.443969
"42510",-73.796716
"42511",-65.403759
"42512",-73.75894
"42513",-79.195195
"42514",-79.147264
"42515",-71.242221
"42516",-77.864932
"42517",-72.028304
"42518",-79.310647
"42519",-79.455952
"42520",-71.3805
"42521",-71.325537
"42522",-72.002373
"42523",-73.796539
"42524",-71.380634
"42525",-78.952597
"42526",-74.395978
"42527",-72.052509
"42528",-72.125473
"42529",-72.735409
"42530",-64.248349
"42531",-71.815667
"42532",-75.715091
"42533",-79.307745
"42534",-73.544981
"42535",-68.432366
"42536",-69.526003
"42537",-76.402967
"42538",-73.601815
"42539",-69.398449
"42540",-71.308275
"42541",-72.108296
"42542",-72.055043
"42543",-79.008789
"42544",-79.441243
"42545",-64.59779
"42546",-73.552788
"42547",-79.003055
"42548",-71.335644
"42549",-73.505114
"42550",-75.679041
"42551",-69.252356
"42552",-75.10178
"42553",-75.867561
"42554",-79.44386
"42555",-70.902481
"42556",-77.835609
"42557",-72.682833
"42558",-72.101583
"42559",-74.193375
"42560",-73.751068
"42561",-71.416096
"42562",-76.666089
"42563",-72.020696
"42564",-72.113773
"42565",-79.147194
"42566",-71.241889
"42567",-72.104567
"42568",-72.024226
"42569",-72.128341
"42570",-72.059251
"42571",-79.119905
"42572",-78.041109
"42573",-75.742952
"42574",-77.835594
"42575",-79.455913
"42576",-71.365847
"42577",-71.380516
"42578",-72.961166
"42579",-71.380561
"42580",-69.450226
"42581",-68.517919
"42582",-61.520735
"42583",-72.165293
"42584",-72.011713
"42585",-72.111162
"42586",-73.095331
"42587",-71.776564
"42588",-72.504786
"42589",-77.83562
"42590",-73.552637
"42591",-75.858197
"42592",-67.147565
"42593",-72.174205
"42594",-71.316323
"42595",-73.195364
"42596",-72.002307
"42597",-73.935224
"42598",-72.080053
"42599",-68.458613
"42600",-75.622018
"42601",-72.09191
"42602",-72.174219
"42603",-68.125786
"42604",-71.233537
"42605",-73.596043
"42606",-73.58809
"42607",-76.403241
"42608",-72.162754
"42609",-64.822232
"42610",-70.119149
"42611",-75.092603
"42612",-68.516769
"42613",-72.056277
"42614",-72.058913
"42615",-72.109867
"42616",-72.083349
"42617",-73.597779
"42618",-79.449825
"42619",-72.005315
"42620",-79.429156
"42621",-77.83558
"42622",-70.820872
"42623",-71.137778
"42624",-68.519998
"42625",-79.195492
"42626",-72.178858
"42627",-75.906108
"42628",-72.106136
"42629",-61.882987
"42630",-71.456253
"42631",-70.992242
"42632",-72.021784
"42633",-72.043145
"42634",-79.429391
"42635",-69.395671
"42636",-76.1394
"42637",-61.747908
"42638",-77.86978
"42639",-69.395401
"42640",-71.1901
"42641",-75.79805
"42642",-73.491663
"42643",-72.12471
"42644",-72.16631
"42645",-72.993611
"42646",-75.566778
"42647",-74.21255
"42648",-61.520773
"42649",-69.948823
"42650",-71.297133
"42651",-72.033792
"42652",-72.195245
"42653",-79.123517
"42654",-71.319714
"42655",-64.392925
"42656",-61.520737
"42657",-77.835617
"42658",-73.409904
"42659",-73.505951
"42660",-72.588611
"42661",-79.124098
"42662",-79.188605
"42663",-79.15596
"42664",-72.115449
"42665",-75.795661
"42666",-73.609078
"42667",-75.762142
"42668",-79.429177
"42669",-72.102488
"42670",-72.136819
"42671",-68.909368
"42672",-72.183084
"42673",-78.989208
"42674",-71.8428
"42675",-75.043212
"42676",-72.123277
"42677",-72.004798
"42678",-72.08494
"42679",-79.428197
"42680",-72.04321
"42681",-79.12413
"42682",-68.85924
"42683",-77.046148
"42684",-64.252926
"42685",-77.567218
"42686",-71.380496
"42687",-61.878042
"42688",-74.879433
"42689",-71.990043
"42690",-72.069661
"42691",-72.085576
"42692",-72.129294
"42693",-71.380661
"42694",-71.248405
"42695",-74.155763
"42696",-71.24186
"42697",-75.70778
"42698",-73.557887
"42699",-73.915131
"42700",-72.510824
"42701",-74.208627
"42702",-77.420121
"42703",-73.34208
"42704",-68.01261
"42705",-72.198797
"42706",-71.381811
"42707",-64.597973
"42708",-75.793038
"42709",-72.061899
"42710",-76.210918
"42711",-73.680405
"42712",-73.147943
"42713",-73.796453
"42714",-70.053875
"42715",-79.008853
"42716",-71.380477
"42717",-61.878057
"42718",-75.698461
"42719",-72.824017
"42720",-76.040263
"42721",-71.325752
"42722",-61.848808
"42723",-77.83559
"42724",-65.403751
"42725",-72.044911
"42726",-79.194998
"42727",-75.793632
"42728",-73.538374
"42729",-69.394941
"42730",-73.050754
"42731",-72.17847
"42732",-71.178175
"42733",-71.094681
"42734",-74.1619
"42735",-73.556106
"42736",-69.395617
"42737",-70.333602
"42738",-72.126397
"42739",-72.134206
"42740",-72.063872
"42741",-76.393382
"42742",-75.656489
"42743",-73.911011
"42744",-79.124167
"42745",-72.032285
"42746",-70.542921
"42747",-75.78788
"42748",-77.836191
"42749",-69.398278
"42750",-79.42937
"42751",-73.505307
"42752",-65.403773
"42753",-72.196365
"42754",-71.359651
"42755",-79.004156
"42756",-79.429307
"42757",-74.145354
"42758",-72.3136
"42759",-75.945391
"42760",-78.058276
"42761",-75.046502
"42762",-71.242244
"42763",-72.112468
"42764",-73.739823
"42765",-64.173862
"42766",-73.841499
"42767",-78.053651
"42768",-72.076159
"42769",-75.798765
"42770",-73.095464
"42771",-72.173321
"42772",-72.162605
"42773",-72.131769
"42774",-71.213636
"42775",-64.692323
"42776",-69.702564
"42777",-73.705025
"42778",-72.052338
"42779",-72.143066
"42780",-73.682059
"42781",-68.297814
"42782",-70.817896
"42783",-72.173374
"42784",-72.00928
"42785",-78.835907
"42786",-77.835596
"42787",-71.242252
"42788",-72.172156
"42789",-72.018684
"42790",-71.205748
"42791",-72.19334
"42792",-72.504541
"42793",-71.300939
"42794",-72.50075
"42795",-72.063565
"42796",-72.512566
"42797",-73.795491
"42798",-77.835566
"42799",-73.673103
"42800",-68.475819
"42801",-64.597189
"42802",-65.403772
"42803",-73.79675
"42804",-68.47737
"42805",-73.552316
"42806",-73.544667
"42807",-71.86234
"42808",-71.860433
"42809",-73.554436
"42810",-72.921332
"42811",-73.437325
"42812",-73.89972
"42813",-73.561714
"42814",-73.565539
"42815",-73.436537
"42816",-73.575308
"42817",-72.735565
"42818",-76.460366
"42819",-73.953024
"42820",-74.255398
"42821",-72.947432
"42822",-71.392937
"42823",-74.334665
"42824",-74.278214
"42825",-73.564622
"42826",-73.560195
"42827",-73.436142
"42828",-73.441305
"42829",-71.159551
"42830",-74.249508
"42831",-74.262676
"42832",-74.256476
"42833",-74.249692
"42834",-74.262906
"42835",-74.256078
"42836",-74.248026
"42837",-68.480711
"42838",-69.808793
"42839",-69.805958
"42840",-69.878596
"42841",-65.198632
"42842",-68.459905
"42843",-68.459428
"42844",-71.861551
"42845",-70.162282
"42846",-70.111554
"42847",-69.047555
"42848",-66.677992
"42849",-73.845732
"42850",-65.41125
"42851",-74.352084
"42852",-69.798442
"42853",-66.014216
"42854",-65.932243
"42855",-70.462801
"42856",-73.563559
"42857",-69.955171
"42858",-66.195902
"42859",-66.02993
"42860",-66.117401
"42861",-65.940395
"42862",-66.074913
"42863",-66.07515
"42864",-66.117469
"42865",-68.783463
"42866",-73.564271
"42867",-72.165171
"42868",-71.840632
"42869",-72.965958
"42870",-66.123472
"42871",-73.489008
"42872",-74.128277
"42873",-73.635379
"42874",-68.009319
"42875",-68.576223
"42876",-71.86183
"42877",-73.560344
"42878",-73.563307
"42879",-73.086164
"42880",-71.639854
"42881",-73.440881
"42882",-73.528464
"42883",-73.435803
"42884",-68.470099
"42885",-73.990858
"42886",-73.56147
"42887",-72.901654
"42888",-72.94207
"42889",-73.616612
"42890",-73.439942
"42891",-73.436857
"42892",-68.574422
"42893",-74.264478
"42894",-74.264485
"42895",-74.238469
"42896",-68.577664
"42897",-69.814297
"42898",-68.599509
"42899",-71.860115
"42900",-74.194662
"42901",-69.922892
"42902",-73.511222
"42903",-73.818265
"42904",-71.93764
"42905",-66.122681
"42906",-66.040465
"42907",-66.011283
"42908",-66.035767
"42909",-73.492385
"42910",-65.93611
"42911",-64.604684
"42912",-73.981921
"42913",-73.055426
"42914",-73.563683
"42915",-74.331733
"42916",-73.560003
"42917",-74.214621
"42918",-73.441857
"42919",-73.560317
"42920",-73.562139
"42921",-73.951039
"42922",-72.935603
"42923",-72.99756
"42924",-73.621072
"42925",-73.973253
"42926",-74.259051
"42927",-74.014722
"42928",-69.803015
"42929",-68.504651
"42930",-71.906976
"42931",-71.871099
"42932",-73.775164
"42933",-66.012764
"42934",-65.933852
"42935",-66.074906
"42936",-66.13414
"42937",-66.117575
"42938",-66.117459
"42939",-66.02892
"42940",-66.249537
"42941",-73.838607
"42942",-73.500876
"42943",-65.933399
"42944",-73.56509
"42945",-71.764413
"42946",-70.903531
"42947",-73.550585
"42948",-74.209941
"42949",-73.435584
"42950",-73.533542
"42951",-72.922646
"42952",-74.270393
"42953",-73.692491
"42954",-73.0823
"42955",-74.261789
"42956",-71.859942
"42957",-71.937649
