"","lat","lon"
"365015",47.29792,-79.429117
"365017",46.034134,-74.28425
"365018",46.791721,-71.253237
"365019",45.366205,-72.109449
"365020",45.323021,-72.162185
"365022",45.291728,-72.109224
"365024",48.48448,-78.73077
"365025",47.324755,-79.44127
"365026",45.467093,-73.291389
"365029",46.677178,-71.380467
"365033",47.297863,-79.429413
"365034",45.431533,-73.318205
"365036",47.29805,-79.429313
"365038",47.32497,-79.441138
"365041",47.308955,-79.447822
"365043",45.674296,-73.504098
"365045",47.393847,-72.78418
"365047",48.427872,-78.702575
"365048",45.45452,-73.552081
"365049",48.264337,-69.944983
"365051",45.297717,-72.060894
"365052",45.337847,-72.206159
"365054",47.29795,-79.429328
"365056",47.298063,-79.4301
"365061",45.337245,-72.054994
"365062",48.563074,-78.675446
"365063",45.514324,-73.672681
"365069",47.667767,-70.627517
"365070",48.379207,-64.59775
"365071",47.298028,-79.429222
"365073",46.389789,-70.637295
"365076",45.224838,-72.167658
"365079",48.337662,-64.769607
"365081",48.827599,-64.527596
"365082",45.371391,-72.173292
"365085",45.307215,-72.13714
"365087",45.301472,-72.143543
"365091",45.348814,-72.082688
"365095",48.123295,-77.835496
"365097",48.67019,-71.861145
"365099",45.454806,-73.551614
"365100",46.090045,-73.9556
"365102",46.752542,-71.431013
"365104",48.379217,-64.59773
"365105",48.123243,-77.835432
"365106",46.306895,-72.588573
"365107",47.758164,-69.952342
"365108",46.895881,-71.741003
"365109",47.330922,-79.43383
"365110",47.308978,-79.446922
"365111",46.2838,-71.7847
"365118",48.827533,-64.527905
"365119",48.379203,-64.597731
"365120",47.072523,-70.801382
"365121",48.435404,-68.516808
"365122",48.427197,-78.704072
"365126",48.379216,-64.59773
"365129",48.455496,-68.513646
"365134",45.352109,-72.034077
"365135",47.324902,-79.441171
"365136",45.431125,-72.580283
"365137",48.827341,-64.52779
"365139",48.379206,-64.59773
"365140",45.443129,-73.597904
"365141",48.365566,-64.610435
"365142",45.416856,-73.449932
"365145",48.123239,-77.835463
"365148",47.297888,-79.429153
"365152",48.43541,-68.516801
"365154",45.25804,-72.099829
"365156",45.217035,-72.279054
"365158",47.298012,-79.42897
"365161",47.297987,-79.42945
"365165",46.111641,-74.047605
"365167",47.298042,-79.42942
"365170",48.513053,-79.368
"365172",48.331845,-69.396478
"365174",47.298078,-79.429358
"365175",47.614387,-68.495234
"365177",48.37922,-64.597742
"365178",45.046667,-73.5875
"365179",45.690277,-74.733132
"365180",45.437103,-73.451278
"365182",48.332168,-71.15632
"365183",45.281453,-72.082149
"365185",46.856822,-71.242531
"365186",48.38117,-79.008942
"365187",45.5397,-73.436296
"365189",45.382771,-72.130958
"365192",46.857228,-71.242164
"365195",45.27598,-72.084936
"365199",48.10717,-65.442319
"365200",46.835237,-79.193461
"365203",47.32473,-79.441095
"365205",45.495322,-73.588888
"365208",45.539143,-76.555937
"365215",47.324882,-79.441165
"365216",48.112973,-78.131035
"365219",47.298103,-79.429313
"365220",45.593652,-75.085723
"365222",46.836522,-79.195983
"365223",45.673554,-76.612307
"365225",49.58815,-72.09658
"365226",45.411028,-72.684775
"365227",47.29797,-79.429183
"365228",48.892531,-72.219032
"365229",47.241169,-62.013778
"365231",48.227221,-79.028043
"365233",45.268277,-72.135454
"365234",48.1068,-65.442847
"365236",47.324821,-79.441186
"365237",45.323664,-72.14949
"365238",45.325743,-72.039344
"365239",47.297913,-79.429328
"365241",49.272397,-68.246525
"365242",47.324925,-79.441047
"365252",45.399578,-72.032722
"365253",46.837829,-71.300719
"365255",47.206295,-71.368783
"365256",48.379224,-64.597751
"365258",48.379208,-64.597737
"365260",47.306058,-79.448853
"365268",45.507959,-73.607515
"365272",45.399832,-72.098292
"365274",45.452923,-73.553601
"365276",45.675341,-73.503242
"365277",45.696789,-75.660315
"365281",48.123314,-77.835554
"365282",49.326531,-67.369601
"365284",47.757962,-69.952857
"365287",45.368912,-72.025597
"365288",45.262099,-72.065516
"365289",46.886243,-71.184341
"365291",45.385926,-71.911302
"365292",45.123611,-73.479167
"365297",48.123283,-77.835645
"365298",48.43646,-68.51854
"365303",45.609221,-73.796588
"365309",45.405625,-73.935258
"365312",47.297947,-79.429588
"365313",47.324695,-79.44113
"365315",45.203675,-72.052938
"365317",48.837631,-64.215822
"365319",45.254358,-72.000332
"365321",45.041111,-72.566389
"365326",47.29793,-79.429108
"365327",47.298162,-79.429488
"365329",45.395148,-75.820264
"365332",45.512203,-73.590788
"365334",45.29178,-73.264211
"365336",45.381361,-72.068327
"365337",48.123242,-77.835427
"365338",45.534253,-73.329523
"365341",48.667485,-68.012627
"365344",48.381465,-79.008966
"365346",48.324167,-72.148333
"365347",45.530028,-75.756773
"365350",45.351631,-72.252464
"365361",47.297947,-79.429322
"365363",45.29697,-72.057238
"365364",47.324738,-79.441247
"365368",45.731897,-73.853403
"365370",45.397006,-74.035478
"365372",46.856919,-71.241803
"365373",48.439539,-68.521182
"365375",48.72095,-78.78008
"365379",46.736011,-71.454551
"365380",45.418187,-73.36737
"365382",45.471697,-73.604736
"365385",45.386997,-72.12102
"365387",47.8275,-69.555833
"365389",46.636272,-73.738177
"365390",47.210515,-71.378685
"365396",45.293946,-72.068378
"365399",45.651772,-75.807365
"365407",46.677153,-71.380239
"365411",45.682606,-76.543009
"365415",45.270049,-72.050413
"365416",48.228068,-79.015576
"365418",47.06935,-70.795832
"365420",48.379213,-64.597742
"365431",47.29787,-79.429162
"365432",45.618064,-73.55001
"365435",46.834905,-79.192602
"365436",46.329375,-72.761375
"365437",45.269891,-72.063568
"365438",46.836547,-79.196205
"365440",46.857614,-71.242397
"365441",47.297962,-79.429383
"365443",45.141103,-73.058781
"365444",47.297955,-79.429628
"365445",45.456564,-73.609942
"365448",47.297962,-79.429122
"365450",45.715978,-74.748041
"365453",47.298017,-79.429428
"365456",46.857219,-71.242361
"365457",45.262646,-72.064911
"365462",45.206948,-72.036541
"365467",46.951152,-71.313343
"365468",47.297838,-79.4292
"365469",48.38133,-79.00899
"365474",45.346949,-72.144646
"365480",50.267721,-64.219934
"365482",47.297937,-79.429505
"365483",47.67688,-68.859919
"365484",46.85715,-71.242686
"365485",45.228871,-72.171335
"365488",45.375749,-72.079107
"365490",51.590911,-68.205223
"365491",48.123241,-77.835437
"365492",48.123282,-77.835644
"365493",47.328705,-79.435775
"365495",48.365568,-64.610422
"365501",48.12323,-77.835448
"365502",45.456219,-73.554079
"365504",48.33766,-64.769575
"365505",46.402338,-72.509794
"365506",49.310233,-67.604247
"365508",45.398295,-72.242289
"365510",47.758149,-69.953072
"365511",45.257198,-72.126698
"365512",48.131944,-77.838324
"365513",45.71641,-74.526633
"365514",45.356495,-72.024702
"365518",47.298175,-79.429537
"365521",46.510266,-73.212446
"365523",48.284056,-68.544097
"365524",48.411712,-68.552413
"365525",47.297913,-79.429467
"365530",45.295817,-72.034427
"365539",46.903643,-71.237827
"365542",45.021958,-72.722106
"365543",47.324987,-79.441125
"365544",48.12325,-77.835482
"365546",45.760174,-75.94386
"365547",48.378875,-64.597302
"365548",46.86036,-71.197553
"365551",46.832917,-79.193145
"365552",46.858628,-71.237756
"365553",46.83481,-79.194519
"365556",50.270242,-63.679734
"365558",47.491775,-79.316087
"365559",45.267674,-72.092015
"365564",48.123279,-77.835539
"365568",47.297997,-79.429292
"365570",48.123283,-77.835515
"365575",45.508412,-73.460967
"365577",47.297908,-79.42948
"365579",45.218042,-72.167041
"365580",48.379204,-64.597757
"365583",46.677319,-71.380486
"365585",47.29795,-79.429528
"365586",46.635754,-71.357876
"365587",47.297887,-79.429467
"365588",48.83241,-64.57088
"365591",47.492353,-79.32128
"365594",46.318005,-70.22483
"365595",45.399229,-72.138446
"365599",45.637205,-74.329825
"365601",47.306033,-79.44883
"365602",45.38606,-73.329307
"365603",47.329945,-79.433288
"365610",48.408162,-78.366163
"365612",47.32468,-79.441247
"365614",47.291008,-79.401931
"365615",45.26756,-72.167315
"365616",46.165095,-74.789211
"365620",47.298022,-79.429244
"365621",45.538896,-76.555667
"365623",45.276589,-71.972694
"365624",47.627903,-70.142097
"365625",47.297978,-79.429497
"365633",45.6827,-74.410502
"365636",46.836342,-79.198045
"365637",45.359406,-72.137683
"365638",46.111676,-74.047797
"365640",48.143669,-69.687294
"365642",48.365559,-64.610432
"365646",45.229539,-72.030923
"365648",47.758214,-69.952353
"365649",47.758026,-69.952729
"365650",47.324827,-79.44125
"365652",45.669792,-76.230278
"365654",45.300607,-72.178609
"365655",45.209682,-72.096895
"365657",48.123271,-77.835504
"365658",45.016511,-73.820183
"365661",48.123286,-77.835514
"365662",46.803926,-71.21247
"365667",47.324928,-79.441095
"365668",46.857019,-71.242264
"365670",45.371768,-72.067984
"365671",45.384331,-72.000566
"365673",47.379678,-69.332354
"365674",45.506882,-75.516879
"365675",48.123312,-77.835578
"365676",45.50827,-73.460967
"365680",45.32478,-72.102975
"365681",45.676843,-74.404758
"365682",48.45858,-71.180458
"365683",45.515646,-73.675084
"365685",47.328613,-79.435395
"365688",48.360833,-79.002778
"365697",47.758034,-69.953329
"365698",45.266191,-72.147464
"365700",45.255646,-72.196985
"365703",48.208213,-69.910543
"365704",47.324853,-79.441242
"365705",45.568016,-75.874068
"365706",45.380993,-72.043188
"365713",47.29818,-79.429512
"365718",45.39117,-75.83576
"365719",47.492317,-79.321275
"365721",46.74805,-71.385888
"365724",46.855914,-71.240653
"365726",45.269002,-72.014068
"365727",45.539902,-73.595686
"365728",48.22716,-79.028456
"365730",45.395545,-72.048279
"365731",48.227321,-79.027959
"365732",45.84973,-76.538238
"365733",45.274167,-72.391667
"365735",47.297937,-79.429087
"365738",45.658447,-73.775095
"365740",46.896188,-71.741179
"365741",45.378267,-72.026295
"365745",45.201801,-72.091123
"365746",45.257423,-72.161709
"365747",48.429375,-68.570812
"365748",46.677019,-71.380619
"365751",48.123276,-77.835521
"365754",45.313738,-72.174817
"365755",45.337565,-72.092851
"365756",48.381486,-79.009078
"365758",45.844151,-75.691217
"365761",47.298,-79.429283
"365764",45.78683,-75.1565
"365765",45.969007,-74.901268
"365769",45.325202,-72.095522
"365770",48.123232,-77.835421
"365773",47.895418,-69.989684
"365774",45.631943,-74.008074
"365778",47.075544,-70.89762
"365780",48.379226,-64.597753
"365781",45.365281,-72.164881
"365791",45.510762,-73.592187
"365792",46.856928,-71.242378
"365794",48.123245,-77.835461
"365795",45.882334,-73.497601
"365796",45.022125,-72.72215
"365797",45.28733,-72.079362
"365798",47.491742,-79.316063
"365799",45.362802,-72.137444
"365800",45.40115,-75.778214
"365801",47.324975,-79.441025
"365808",46.836036,-71.30471
"365809",46.676924,-71.379866
"365811",47.297978,-79.429458
"365814",45.399967,-72.0272
"365815",48.73925,-69.048286
"365816",46.587051,-72.783898
"365817",46.848868,-71.270619
"365818",48.379908,-64.597342
"365821",48.782025,-77.920126
"365822",48.379213,-64.597736
"365824",48.123254,-77.835459
"365829",45.290962,-72.048536
"365830",45.543026,-73.470638
"365832",45.291069,-72.095924
"365836",46.913004,-71.225461
"365837",45.417072,-75.784225
"365839",48.356807,-64.684976
"365840",46.115242,-74.571708
"365841",48.448537,-78.685617
"365842",47.434038,-79.117661
"365843",46.836353,-79.197967
"365844",47.298028,-79.429437
"365846",47.298063,-79.42948
"365849",48.123227,-77.83546
"365855",48.870215,-66.100883
"365860",47.298092,-79.429825
"365861",45.211845,-72.147183
"365862",47.297938,-79.429437
"365863",46.970335,-79.191673
"365864",48.412597,-71.982138
"365866",48.494083,-78.673203
"365870",45.233833,-72.387976
"365874",47.676888,-68.859921
"365875",46.307158,-73.759718
"365886",46.329223,-74.113808
"365887",47.298063,-79.429237
"365891",48.123247,-77.835404
"365892",48.580976,-68.156244
"365894",48.459013,-78.866187
"365895",45.417796,-75.744873
"365896",45.68556,-74.410565
"365897",47.324947,-79.441047
"365900",46.836375,-79.197937
"365901",45.34965,-73.491653
"365905",47.297988,-79.429328
"365907",47.298038,-79.429253
"365913",45.361915,-72.127391
"365915",46.857021,-71.242239
"365916",45.363807,-72.078962
"365918",45.253209,-72.105168
"365920",45.546267,-73.342501
"365921",46.483492,-72.795412
"365925",45.459707,-75.772647
"365928",48.379233,-64.597771
"365930",45.347572,-72.197764
"365931",48.123242,-77.835445
"365932",46.732712,-71.442642
"365933",46.14,-75.8625
"365934",47.297945,-79.429458
"365936",46.857161,-71.242156
"365937",45.092815,-74.22166
"365943",48.337667,-64.769581
"365953",47.759562,-68.773807
"365954",45.746854,-75.977205
"365955",45.39016,-72.057703
"365956",45.460094,-74.291519
"365957",47.757774,-69.952815
"365958",46.785746,-71.28076
"365960",49.783611,-67.156111
"365964",48.123251,-77.835429
"365965",46.834733,-79.192249
"365967",45.288321,-72.143934
"365968",45.296489,-72.173774
"365971",45.339558,-72.173449
"365972",45.419247,-75.784386
"365975",47.324903,-79.441095
"365976",45.626003,-72.933236
"365979",45.268928,-72.104438
"365980",47.678443,-70.609746
"365981",45.244394,-72.070932
"365982",47.29793,-79.42958
"365983",45.135952,-73.193114
"365985",45.598164,-75.624751
"365987",45.215276,-72.135099
"365988",45.342346,-72.092929
"365991",45.351562,-72.252262
"365993",46.856911,-71.242264
"365995",45.619617,-75.028389
"365996",45.300131,-72.07536
"365999",47.56282,-71.224363
"366000",47.297878,-79.429245
"366001",47.324847,-79.44107
"366002",46.000697,-74.498246
"366003",47.051541,-71.429689
"366005",45.55102,-73.631573
"366007",45.411842,-75.862103
"366008",47.676783,-68.859938
"366010",45.26421,-72.099025
"366016",47.297967,-79.429353
"366017",47.330167,-79.433358
"366022",48.392938,-64.613933
"366024",47.076408,-76.705464
"366027",47.324878,-79.441055
"366028",47.49257,-79.31588
"366030",48.209769,-79.168534
"366032",47.29805,-79.429292
"366038",48.123256,-77.835407
"366041",47.393867,-72.78418
"366042",47.324745,-79.441278
"366049",48.49496,-78.67331
"366051",47.325012,-79.441055
"366054",49.318369,-67.383923
"366055",48.564298,-78.675602
"366056",45.235459,-72.005562
"366057",45.227203,-72.192247
"366058",48.356827,-64.684977
"366059",47.324712,-79.441217
"366060",45.381725,-72.111673
"366061",47.297917,-79.429055
"366062",45.517237,-71.492042
"366063",48.379223,-64.597777
"366068",46.835615,-79.192881
"366070",47.758149,-69.953673
"366071",48.123269,-77.835651
"366072",45.527492,-73.605118
"366081",48.356963,-64.685054
"366082",48.062644,-69.094113
"366083",47.235411,-61.903762
"366084",45.382561,-72.431709
"366085",47.328555,-79.435403
"366086",45.694812,-74.974843
"366087",45.259404,-72.158847
"366093",48.379208,-64.597747
"366094",48.380789,-79.006471
"366095",48.520733,-64.247451
"366096",45.437325,-75.707092
"366097",47.324778,-79.441229
"366098",45.37111,-72.193658
"366099",48.126916,-69.943512
"366100",47.757976,-69.952858
"366102",46.024842,-74.172547
"366104",45.654655,-76.494414
"366105",46.848583,-79.20343
"366107",48.827644,-64.527505
"366108",46.67697,-71.380314
"366109",46.621343,-75.070298
"366112",47.65144,-68.446065
"366113",45.799931,-75.861584
"366114",47.394807,-69.948826
"366117",45.082023,-73.372864
"366119",45.515272,-73.673161
"366121",46.836517,-79.198067
"366123",48.123319,-77.835526
"366124",45.217991,-72.376545
"366125",45.515048,-75.772719
"366126",45.392114,-72.12303
"366129",45.43348,-73.300255
"366133",45.319716,-72.123172
"366136",48.171615,-79.147154
"366138",48.40428,-68.5464
"366139",47.324738,-79.441187
"366145",45.257778,-72.118466
"366147",47.297966,-79.429414
"366149",48.123224,-77.835486
"366151",45.393323,-75.80399
"366152",48.289266,-68.432708
"366155",48.379206,-64.597729
"366158",45.291872,-73.264131
"366160",45.234732,-72.313482
"366163",47.808132,-69.897622
"366171",48.33765,-64.769589
"366173",48.436715,-68.522457
"366174",47.32472,-79.441192
"366176",46.791815,-71.253376
"366178",45.270825,-72.064623
"366179",47.220656,-61.968405
"366180",45.537936,-73.435283
"366181",46.712184,-71.30064
"366182",46.837357,-71.21101
"366185",47.676906,-68.859993
"366186",48.1356,-69.716622
"366189",45.255785,-72.062483
"366190",48.520768,-64.247445
"366192",45.937498,-76.873071
"366194",47.324733,-79.441155
"366201",45.376372,-72.124336
"366202",48.379213,-64.597745
"366203",46.895876,-71.741082
"366205",45.371933,-72.458446
"366209",45.245628,-72.06664
"366212",48.123284,-77.835501
"366214",47.40848,-61.871839
"366216",47.483921,-61.714577
"366217",48.36606,-64.610251
"366218",48.306928,-65.544472
"366224",45.500235,-73.795303
"366230",47.334433,-79.430533
"366233",47.298047,-79.42917
"366234",48.403436,-68.546509
"366236",47.368605,-79.190828
"366237",46.555208,-70.559011
"366240",48.357252,-64.685247
"366244",48.379213,-64.597725
"366245",48.392963,-64.613916
"366246",45.49905,-75.809421
"366247",45.465253,-75.835067
"366248",47.324905,-79.4411
"366252",45.385159,-72.12763
"366254",48.123281,-77.835652
"366255",45.608594,-75.635245
"366257",48.45597,-71.010344
"366259",45.231356,-72.037745
"366260",47.289313,-79.458542
"366261",45.553993,-73.57013
"366266",45.255096,-72.150847
"366268",46.006255,-75.088843
"366269",45.273611,-72.334444
"366270",46.834877,-79.192071
"366271",48.6401,-68.154081
"366276",48.436665,-68.523268
"366280",48.379233,-64.597743
"366283",46.83297,-79.193213
"366285",45.388463,-72.10513
"366286",47.298048,-79.429437
"366287",46.677185,-71.380542
"366289",47.758091,-69.954016
"366290",48.357362,-64.684968
"366291",46.654416,-71.47168
"366292",45.537483,-73.344333
"366294",45.22635,-72.16991
"366302",45.798678,-73.972793
"366303",47.297908,-79.429275
"366305",50.221951,-66.354754
"366306",45.515217,-73.673263
"366308",45.209839,-72.186614
"366317",47.758063,-69.952772
"366320",45.513828,-73.67414
"366326",47.235416,-61.902959
"366327",47.324908,-79.441247
"366328",48.356805,-64.684975
"366329",45.656027,-75.675087
"366330",45.39442,-73.52509
"366335",47.29803,-79.429275
"366337",47.29793,-79.429328
"366340",45.764113,-75.994195
"366343",45.883481,-74.108736
"366345",47.297997,-79.429467
"366349",45.676723,-74.404708
"366353",48.427052,-78.703776
"366357",47.297875,-79.429588
"366358",47.324945,-79.441038
"366360",45.041831,-74.466523
"366362",47.758322,-69.952557
"366364",45.569233,-75.845362
"366368",45.216051,-72.339902
"366369",45.246606,-72.036647
"366370",45.467156,-73.291342
"366375",45.457868,-73.5512
"366378",48.72084,-78.76815
"366380",45.268233,-72.10502
"366384",45.356175,-72.266555
"366386",47.938408,-69.50588
"366387",46.856831,-71.242594
"366389",45.783536,-74.006725
"366390",47.30843,-79.450172
"366391",45.45246,-75.721303
"366393",47.29795,-79.429458
"366395",45.016464,-73.820205
"366397",47.338355,-79.430253
"366402",45.382445,-72.089295
"366403",45.329567,-72.083455
"366404",45.359305,-72.192615
"366407",46.85695,-71.242208
"366410",45.660775,-75.98993
"366411",48.448852,-78.752513
"366417",46.836322,-79.198053
"366423",48.576586,-78.185502
"366424",47.324738,-79.441178
"366426",48.36557,-64.610462
"366430",47.377806,-69.329697
"366431",47.324753,-79.441208
"366433",47.324917,-79.441147
"366438",47.457832,-70.421043
"366439",47.324903,-79.441047
"366440",46.961321,-71.389334
"366441",45.431133,-73.952942
"366442",47.649512,-69.750992
"366448",45.73327,-73.199137
"366450",48.357168,-64.685311
"366454",45.608394,-73.796325
"366460",45.391156,-75.83577
"366461",48.123255,-77.835569
"366463",48.427212,-78.703438
"366464",45.747739,-71.305957
"366467",46.95116,-71.313392
"366468",47.676938,-68.860027
"366469",45.223565,-72.086317
"366470",48.381486,-79.008998
"366472",47.297975,-79.429383
"366474",48.36543,-64.610325
"366475",48.747088,-72.151344
"366476",47.32472,-79.441238
"366482",48.72203,-78.76656
"366484",46.856456,-71.241414
"366485",45.50193,-75.775308
"366487",48.123301,-77.835542
"366488",48.379228,-64.597757
"366489",48.093322,-65.083092
"366491",45.370158,-71.924553
"366493",45.427982,-73.593039
"366494",47.492133,-79.313988
"366495",45.405742,-73.937797
"366497",45.450407,-73.327921
"366498",47.758135,-69.952643
"366499",47.30932,-79.452628
"366500",46.736034,-71.454564
"366501",48.379181,-64.597565
"366502",47.492145,-79.31395
"366503",48.827641,-64.527806
"366505",48.444725,-70.904441
"366507",47.324738,-79.441125
"366511",47.298017,-79.429413
"366513",46.946255,-71.293862
"366522",47.328358,-79.434975
"366526",48.123245,-77.835434
"366528",47.758005,-69.953072
"366535",45.218933,-72.036594
"366536",45.21341,-72.142297
"366542",46.779486,-71.272267
"366543",47.51344,-69.797448
"366544",47.298095,-79.429275
"366546",46.877301,-71.260571
"366547",45.305098,-72.137458
"366548",48.123232,-77.83545
"366549",45.54009,-73.327695
"366550",46.83473,-79.194374
"366553",48.412857,-71.033833
"366564",48.233418,-79.020288
"366570",45.348093,-72.15928
"366571",45.240671,-72.091092
"366575",45.443024,-73.709469
"366577",45.636087,-75.655631
"366578",45.290384,-72.187482
"366581",47.29808,-79.42948
"366582",48.379215,-64.597745
"366584",48.123225,-77.83546
"366587",45.543761,-73.43857
"366590",45.533184,-75.700125
"366591",45.480069,-73.428189
"366595",45.361612,-71.842454
"366597",48.123265,-77.835523
"366600",45.353236,-72.13267
"366601",46.742484,-71.54205
"366602",45.377708,-72.102322
"366603",48.381427,-79.0091
"366604",48.379217,-64.597735
"366605",45.281642,-72.068116
"366606",47.758265,-69.953673
"366608",45.268667,-72.10079
"366613",47.500775,-79.322005
"366615",48.123285,-77.835512
"366617",45.206069,-72.008798
"366621",47.068626,-70.795458
"366622",45.204345,-72.038945
"366623",46.654859,-72.77605
"366629",45.674206,-73.504722
"366633",47.297913,-79.429253
"366637",45.969582,-71.370366
"366638",47.334508,-79.430563
"366639",48.323312,-78.557373
"366640",48.447608,-70.909562
"366642",45.249825,-72.061438
"366643",47.29805,-79.429262
"366646",46.411412,-75.720515
"366650",46.857058,-71.242325
"366653",48.379323,-64.598064
"366654",45.3525,-72.136389
"366655",48.581068,-68.156016
"366661",47.309025,-79.44725
"366662",47.324725,-79.441247
"366663",46.835188,-79.193025
"366664",47.308992,-79.447237
"366666",47.338378,-79.430275
"366667",45.795,-71.1777
"366668",45.278966,-72.001768
"366670",47.758207,-69.953673
"366674",47.650901,-70.901637
"366679",48.39294,-64.613955
"366680",46.857044,-71.242264
"366681",46.836088,-79.194397
"366682",47.297975,-79.429528
"366683",45.35463,-72.622345
"366684",45.263822,-72.419066
"366687",48.37923,-64.597747
"366691",47.297938,-79.429542
"366694",47.324712,-79.441117
"366695",45.200702,-72.170625
"366698",48.365583,-64.610441
"366701",47.324903,-79.441038
"366704",47.43247,-79.118836
"366706",45.282893,-72.025446
"366708",45.685593,-74.410497
"366709",46.905054,-71.234
"366710",45.530441,-73.633437
"366716",48.123243,-77.835414
"366717",48.267861,-68.548427
"366721",48.427816,-71.216591
"366725",47.116062,-71.359915
"366727",45.581345,-74.413628
"366729",47.758063,-69.953115
"366732",47.297917,-79.429235
"366740",46.677337,-71.380458
"366741",47.491745,-79.316108
"366744",45.644452,-76.013939
"366749",51.591018,-68.204236
"366750",45.481913,-73.772171
"366751",45.273611,-72.391667
"366752",45.330543,-72.172982
"366754",45.373365,-72.09119
"366755",45.30561,-72.181917
"366756",45.399863,-72.033184
"366757",46.826079,-71.238376
"366758",47.298012,-79.429175
"366760",48.35694,-64.685139
"366762",45.297415,-72.0563
"366764",47.324662,-79.441217
"366770",48.210329,-70.864542
"366778",46.856925,-71.242178
"366780",48.123235,-77.835417
"366785",46.857069,-71.242242
"366786",45.489595,-74.009576
"366787",45.260763,-72.103557
"366788",47.472498,-69.239209
"366790",47.297978,-79.429353
"366792",46.636161,-73.82403
"366797",45.320444,-72.040472
"366798",45.475792,-71.772942
"366799",48.227098,-69.785801
"366804",48.36557,-64.610449
"366806",48.356814,-64.684977
"366807",45.476584,-73.457702
"366810",45.208786,-72.50729
"366814",50.278016,-64.993772
"366816",47.757875,-69.952578
"366817",46.730583,-71.437553
"366818",45.430933,-73.434911
"366820",46.380495,-74.879525
"366822",45.297541,-72.026058
"366823",45.232095,-72.145886
"366827",48.453567,-78.697177
"366828",48.358472,-79.0204
"366829",48.4483,-70.91364
"366831",47.324898,-79.44117
"366833",46.285226,-73.277418
"366835",45.564443,-73.540415
"366837",46.819328,-73.885513
"366839",45.08841,-74.216577
"366840",46.203172,-74.445598
"366847",45.398887,-72.131482
"366848",47.29802,-79.42948
"366854",45.38732,-72.4531
"366855",46.856992,-71.242136
"366858",48.849359,-78.850182
"366860",46.736024,-71.454523
"366863",46.951119,-71.313189
"366865",45.213978,-72.184634
"366867",47.758207,-69.952214
"366869",48.62843,-71.060828
"366872",45.202441,-72.008938
"366875",45.25056,-72.10049
"366876",45.318368,-72.310831
"366881",45.839929,-77.00885
"366882",46.841618,-71.21776
"366884",48.123299,-77.835508
"366887",45.682765,-74.41049
"366888",46.084604,-74.335753
"366890",45.846882,-72.298414
"366892",48.392936,-64.613933
"366895",45.397163,-75.850784
"366896",47.324712,-79.441178
"366898",47.297887,-79.429297
"366899",46.750388,-71.313457
"366902",45.296618,-72.1473
"366903",45.433633,-73.43088
"366905",45.959472,-74.182358
"366906",47.298033,-79.429787
"366907",46.896211,-71.741152
"366910",47.22269,-61.969435
"366915",48.381551,-79.008917
"366916",45.391145,-75.83573
"366917",45.645757,-74.764996
"366922",46.769092,-79.133412
"366930",45.536168,-73.44153
"366933",47.324799,-79.441239
"366938",47.298061,-79.429321
"366939",48.289406,-68.43267
"366941",45.347443,-72.050632
"366943",45.201434,-72.518941
"366945",45.504161,-73.578746
"366950",47.29793,-79.429367
"366951",45.529422,-73.564292
"366954",45.234878,-72.131945
"366955",48.434079,-68.573433
"366956",45.608734,-73.796502
"366957",47.758149,-69.953845
"366958",45.505417,-73.584442
"366961",45.449512,-73.794738
"366962",46.677181,-71.380284
"366967",48.392935,-64.613931
"366968",48.379204,-64.597726
"366969",45.340994,-72.282435
"366973",48.357504,-64.685556
"366975",47.29807,-79.4292
"366979",45.554541,-75.553589
"366980",45.313681,-72.014776
"366981",48.337642,-64.769572
"366984",47.297937,-79.429542
"366986",45.382906,-72.077686
"366993",48.123251,-77.835414
"366995",48.123243,-77.835453
"366996",47.324828,-79.441078
"366997",47.29795,-79.429742
"366998",47.297992,-79.429558
"367000",45.364186,-72.171115
"367003",48.282234,-79.020229
"367004",48.70774,-78.75932
"367006",46.362042,-76.009492
"367007",45.17889,-72.028893
"367009",48.12329,-77.835527
"367010",47.297863,-79.42948
"367011",48.289508,-68.432376
"367013",47.324807,-79.441212
"367017",47.758149,-69.952471
"367018",48.123258,-77.83547
"367019",47.297958,-79.429192
"367020",45.558926,-75.562371
"367021",46.849579,-71.262631
"367022",46.896181,-71.741152
"367025",45.368898,-72.149323
"367027",45.265924,-72.155622
"367031",47.29818,-79.429437
"367032",46.677289,-71.380257
"367035",45.236156,-72.117871
"367036",48.667491,-68.012637
"367039",45.020998,-71.966814
"367040",47.045662,-79.384078
"367041",47.757861,-69.952471
"367042",46.836313,-79.198128
"367046",46.306802,-72.588842
"367051",46.857253,-71.242247
"367052",48.392944,-64.613929
"367053",46.256537,-72.821344
"367055",48.392931,-64.613931
"367057",45.33684,-72.024574
"367058",45.573331,-73.553132
"367059",46.857681,-71.242969
"367060",47.324893,-79.441175
"367061",48.123233,-77.835491
"367062",48.140067,-69.164344
"367064",48.123279,-77.83552
"367065",47.324855,-79.441138
"367066",45.506256,-73.763215
"367067",47.338345,-79.43023
"367068",48.35871,-64.686257
"367069",47.29805,-79.429192
"367070",46.836392,-79.197892
"367071",46.092202,-74.28947
"367072",45.348369,-72.125759
"367074",45.746891,-75.977207
"367075",45.277698,-72.274165
"367081",45.216506,-72.019242
"367082",46.973843,-70.962827
"367084",48.337646,-64.769594
"367085",45.329706,-72.001356
"367086",48.671541,-67.357054
"367093",45.556915,-73.318939
"367095",48.238573,-79.007349
"367096",45.319813,-72.40924
