"","lat"
"95226",43.8415
"95229",43.0955
"95230",46.0983
"95238",43.7262
"95240",43.7063
"95243",43.7824
"95244",43.7205
"95246",41.6287
"95265",45.9603
"95274",45.3648
"95275",45.369
"95293",44.3484
"95312",43.5122
"95317",47.4901
"95352",46.83
"95353",45.3751
"95355",46.8812
"95357",46.8829
"95359",47.0148
"95360",45.0089
"95364",53.8694
"95368",46.8784
"95370",47.9205
"95372",45.0075
"95375",47.9147
"95379",46.8609
"95380",47.0905
"95383",47.0921
"95384",47.0055
"95385",46.8806
"95402",47.2949
"95408",45.0526
"95410",46.1257
"95412",47.1492
"95415",47.1023
"95417",44.958
"95420",47.2274
"95422",47.224
"95430",48.5913
"95432",45.8046
"95442",46.6784
"95447",48.4723
"95448",44.1781
"95449",43.7044
"95454",43.3938
"95461",44.242
"95462",44.9897
"95464",43.6928
"95466",42.9027
"95469",46.3281
"95479",45.0229
"95484",43.5295
"95485",42.0347
"95488",45.4227
"95489",45.362
"95492",44.3005
"95498",45.4348
"95499",45.391
"95500",45.4284
"95501",45.4178
"95502",45.376
"95503",45.3619
"95505",43.6437
"95506",45.4241
"95509",43.3898
"95515",45.3469
"95516",43.1888
"95517",43.6191
"95518",43.6619
"95519",45.4214
"95521",46.1563
"95523",54.7891
"95525",45.2507
"95531",43.6452
"95532",43.6675
"95533",44.8787
"95536",42.5832
"95537",45.4206
"95538",45.3837
"95540",45.3621
"95542",45.4203
"95543",45.1156
"95545",43.6848
"95546",45.2702
"95547",43.6214
"95548",43.9535
"95551",42.9665
"95554",45.4154
"95557",43.8194
"95558",43.7084
"95559",45.2778
"95565",43.1934
"95566",42.2518
"95568",45.4207
"95571",44.1574
"95573",43.7439
"95574",43.6538
"95578",45.4526
"95579",45.2715
"95580",43.8608
"95581",44.8813
"95584",44.5915
"95587",43.6631
"95591",44.448
"95593",45.3937
"95594",45.3543
"95595",43.2074
"95596",45.388
"95597",45.3642
"95598",45.3916
"95604",44.6534
"95605",44.4195
"95606",45.3014
"95607",44.6463
"95611",44.8975
"95613",45.4423
"95615",45.4555
"95616",45.8191
"95628",45.3639
"95629",43.7683
"95633",45.4359
"95637",44.7389
"95639",44.2268
"95641",45.8841
"95645",45.3217
"95646",45.4228
"95651",46.2925
"95675",44.8276
"95684",45.3441
"95685",45.3625
"95690",46.3701
"95692",46.1793
"95704",43.6974
"95709",45.3173
"95716",45.355
"95717",43.2437
"95725",46.4662
"95727",45.5102
"95729",45.1522
"95730",45.4018
"95731",45.4196
"95732",44.4939
"95736",44.8509
"95737",75
"95739",45.8999
"95748",47.1511
"95752",45.4459
"95764",45.2387
"95770",45.9287
"95786",47.5466
"95806",45.5592
"95810",45.272
"95812",42.997
"95824",45.3816
"95842",49.9158
"95848",45.0533
"95857",45.9673
"95860",47.3669
"95868",46.7504
"95880",44.9596
"95889",47.5471
"95896",47.0165
"95901",43.6067
"95904",47.3095
"95908",44.1791
"95911",47.4159
"95912",43.4728
"95914",46.8912
"95929",43.4162
"95936",47.0309
"95943",46.0872
"95952",45.7397
"95953",47.4903
"95957",45.9628
"95962",47.0142
"95964",47.0057
"95989",47.4902
"95994",45.4488
"96013",47.014
"96029",47.0146
"96030",43.8735
"96034",47.0058
"96035",53.5117
"96056",46.9693
"96062",46.9687
"96063",47.0389
"96072",44.0775
"96120",43.914
"96125",45.9477
"96182",47.0133
"96188",43.7475
"96200",45.0116
"96205",47.0144
"96207",47.0217
"96218",46.561
"96223",47.9208
"96234",46.9955
"96270",46.8816
"96291",47.1728
"96309",60.7274
"96329",44.6427
"96356",56.1308
"96357",52.7275
"96359",53.5064
"96383",52.19
"96384",43.6179
"96404",44.6573
"96407",46.1329
"96432",46.7977
"96441",47.9907
"96443",47.1865
"96445",47.2501
"96446",47.018
"96460",46.2923
"96472",47.3381
"96473",45.0039
"96481",46.2733
"96490",43.7253
"96499",47.3374
"96500",47.3382
"96502",44.8068
"96513",43.9624
"96514",45.0358
"96518",45.2399
"96525",49.2542
"96530",45.0542
"96534",44.993
"96535",44.9889
"96543",44.9545
"96546",45.194
"96548",45.0541
"96550",45.0771
"96552",45.1799
"96583",45.0087
"96595",47.2163
"96603",44.7793
"96604",45.077
"96605",46.9578
"96616",44.556
"96617",52.4657
"96623",43.5171
"96624",45.076
"96625",45.0696
"96630",44.7194
"96632",43.6414
"96741",46.211
"96745",36.5825
"96751",62.2854
"96752",62.2898
"96754",60.5641
"96759",49.2434
"96760",49.1451
"96761",54.0323
"96763",49.1363
"96764",49.3408
"96765",49.3048
"96772",50.2547
"96784",48.4733
"96788",48.4593
"96791",49.2129
"96792",49.3493
"96793",49.1835
"96795",49.1841
"96806",58.6589
"96818",47.0848
"96819",49.1924
"96824",47.4953
"96863",49.2018
"96874",62.2934
"96917",44.2073
"96944",43.9083
"97023",44.393
"97036",44.4476
"97051",28.7017
"97052",39.0331
"97057",43.6215
"97059",33.0733
"97063",43.2508
"97064",43.2892
"97065",50.6583
"97128",44.587
"97248",45.1648
"97254",45.1795
"97257",44.9956
"97262",44.9346
"97267",44.9206
"97273",46.9237
"97280",44.6189
"97307",43.8731
"97327",45.8907
"97369",48.7135
"97428",47.0166
"97438",44.8968
"97443",44.8986
"97475",43.6136
"97531",43.8139
"97535",43.7547
"97539",45.3897
"97542",46.5137
"97575",45.3719
"97592",45.4364
"97607",46.4966
"97617",45.7792
"97619",48.6372
"97624",47.0327
"97629",46.9674
"97660",43.5905
"97682",43.9924
"97697",45.4092
"97699",45.4091
"97712",45.0452
"97740",45.9822
"97762",45.9767
"97763",46.0065
"97775",35.0162
"97780",49.0341
"97787",43.8391
"97821",49.8749
"97897",47.0859
"97922",41.9557
"97956",45.9762
"97969",45.7785
"98036",46.7085
"98060",46.8607
"98080",46.9948
"98100",48.0933
"98211",46.8786
"98238",46.8729
"98249",46.873
"98256",44.5981
"98362",44.0062
"98363",45.09
"98366",45.0553
"98367",45.3559
"98368",43.8746
"98390",43.8524
"98455",47.0197
"98480",46.9989
"98489",51.5718
"98517",46.7426
"98583",47.5424
"98586",45.2324
"98598",45.1003
"98648",43.6399
"98698",46.9928
"98712",47.0201
"98713",48.0088
"98719",47.799
"98721",48.0091
"98726",45.0068
"98733",48.0072
"98737",43.9899
"98773",43.4249
"98775",47.3268
"98778",44.6706
"98866",47.0661
"98921",44.9307
"98983",47.0387
"98984",47.2932
"98990",46.224
"98993",52.1999
"98997",45.0735
"99006",46.1277
"99011",44.6455
"99030",47.3407
"99041",45.102
"99062",46.2265
"99067",44.985
"99085",47.0094
"99096",45.9786
"99099",44.6523
"99112",44.6313
"99172",35.4259
"99174",43.6681
"99182",45.2449
"99188",47.0653
"99190",46.8836
"99199",47.0953
"99209",46.9598
"99214",47.1094
"99221",46.9699
"99222",47.2346
"99227",45.8986
"99237",46.7524
"99243",44.7216
"99282",49.0278
"99309",43.2137
"99323",48.3868
"99325",46.1476
"99328",46.7683
"99336",46.2196
"99339",46.2763
"99352",47.1084
"99358",34.8743
"99386",49.1664
"99387",49.1487
"99401",49.1561
"99425",49.2114
"99432",42.0379
"99446",46.6728
"99475",46.3492
"99492",49.3638
"99510",49.1415
"99521",49.2232
"99524",49.1825
"99538",49.3036
"99567",48.8117
"99568",48.7842
"99570",52.3273
"99573",49.91
"99653",47.0843
"99672",47.0851
"99694",44.7317
"99714",44.6595
"99759",43.7263
"99814",45.0376
"99861",44.4846
"99868",46.6619
"99873",46.3538
"99883",46.5614
"99890",46.9651
"99891",46.8099
"99897",45.0071
"99898",46.8766
"99905",44.6957
"99910",45.7362
"99918",44.5984
"99919",44.6598
"99939",43.6237
"99949",45.4058
"99975",44.3786
"100039",47.2284
"100086",47.0216
"100106",46.1879
"100107",46.7714
"100109",46.0876
"100111",45.8125
"100205",47.0654
"100215",45.0193
"100235",47.3626
"100245",47.9819
"100247",47.7826
"100253",45.5937
"100269",47.0499
"100287",47.0253
"100303",43.9651
"100305",47.6042
"100311",45.9548
"100330",44.5279
"100334",47.021
"100336",46.8923
"100341",44.4944
"100351",44.9274
"100359",45.109
"100362",46.9676
"100365",45.1818
"100368",44.9407
"100413",47.5309
"100419",47.32
"100420",47.3881
"100453",43.5407
"100511",44.236
"100534",43.6487
"100535",43.6221
"100550",41.941
"100558",49.0583
"100568",45.1926
"100569",45.1092
"100570",47.0202
"100581",48.4487
"100590",42.0421
"100594",51.8795
"100597",45.9239
"100899",45.3612
"100903",44.1433
"100922",43.4114
"100965",43.3022
"101003",44.3612
"101011",43.8225
"101012",43.6309
"101013",49.5129
"101044",43.2833
"101045",30.6568
"101105",34.6223
"101231",46.545
"101269",50.9156
"101285",46.8834
"101297",45.959
"101308",47.0951
"101313",45.9881
"101324",45.4655
"101334",43.8356
"101344",62.1116
"101346",44.9974
"101359",66.0331
"101366",45.2321
"101369",45.0501
"101372",59.0038
"101375",45.0676
"101423",47.1449
"101427",49.9599
"101428",44.935
"101447",49.1177
"101454",49.352
"101456",49.3529
"101459",49.0343
"101460",50.1153
"101461",48.7741
"101468",30.1897
"101483",33.0543
"101598",27.6658
"101601",28.6973
"101602",33.9056
"101709",62.2949
"101767",48.7192
"101769",42.6425
"101772",44.3456
"101773",44.2397
"101791",43.3694
"101816",39.1899
"101834",43.2745
"101848",36.5305
"101856",37.9296
"101897",46.2322
"101917",47.0414
"101931",47.0413
"101945",47.0952
"101950",46.8775
"101952",46.8731
"102016",44.6005
"102079",45.3123
"102222",44.5125
"102442",47.3424
"102477",45.0109
"102562",45.0714
"102642",47.6821
"102700",43.4641
"102704",43.3075
"102779",45.8219
"102800",46.9677
"102801",46.8887
"102802",46.9889
"102809",47.1589
"102811",47.6545
"102812",47.9936
"102815",48.5131
"102820",43.8495
"102822",49.6058
"102903",44.6443
"102918",47.0377
"102934",47.0376
"102937",45.0537
"102967",46.8252
"103087",45.0891
"103098",44.9219
"103138",34.8023
"103196",47.02
"103204",46.8838
"103209",43.7266
"103211",46.5826
"103215",46.2315
"103248",47.6962
"103252",47.2231
"103265",43.0455
"103272",49.1764
"103275",49.2816
"103276",49.3344
"103277",38.7704
"103286",44.2262
"103291",45.3006
"103296",49.2798
"103298",43.5911
"103300",45.2743
"103304",49.2697
"103305",49.0477
"103312",49.0283
"103325",47.0172
"103334",47.0207
"103336",49.2799
"103340",49.0423
"103365",50.1982
"103367",49.9306
"103371",49.2274
"103409",43.6773
"103415",45.202
"103459",47.5003
"103533",43.6829
"103555",65.3524
"103556",49.1896
"103566",49.2192
"103570",49.1867
"103600",43.7286
"103610",47.4831
"103613",47.6889
"103616",47.5822
"103617",46.3278
"103621",42.0304
"103632",46.0875
"103636",49.1717
"103648",50.1203
"103656",47.9888
"103661",49.2425
"103665",49.8801
"103669",45.0584
"103680",49.6233
"103733",45.1164
"103735",49.246
"103736",47.7322
"103771",49.5193
"103772",46.3305
"103778",49.9062
"103842",44.2703
"103870",29.5899
"103877",32.1738
"103907",34.6071
"103932",33.7045
"104015",26.0863
"104019",41.6946
"104033",50.6622
"104071",45.2578
"104091",47.6113
"104097",46.0811
"104125",47.2405
"104138",44.3016
"104243",41.683
"104283",25.9948
"104285",42.9516
"104315",44.8188
"104353",36.2223
"104457",42.55
"104461",43.7051
"104468",47.4982
"104469",47.0886
"104472",46.5706
"104474",47.0852
"104483",47.1684
"104504",49.7274
"104512",45.1867
"104519",49.8788
"104550",48.4953
"104734",44.2334
"104763",45.1728
"104855",45.3892
"104856",43.7085
"104857",43.6854
"104896",48.4722
"104908",45.5116
"104964",45.0856
"104974",44.9995
"104981",44.9958
"104986",44.8938
"104988",42.6955
"104991",42.8435
"104992",42.6795
"105097",43.8291
"105100",27.9897
"105101",43.2716
"105114",43.6642
"105117",45.4767
"105128",43.6768
"105135",44.9057
"105162",44.9404
"105163",45.0698
"105164",44.9764
"105169",44.745
"105226",43.315
"105248",42.8734
"105282",62.6715
"105351",45.2393
"105487",44.0361
"105578",45.0173
"105630",41.7745
"105707",43.2721
"105731",45.3447
"105757",43.7092
"105796",43.1638
"105852",42.2824
"105963",44.682
"106043",43.2771
"106045",43.7264
"106046",43.6273
"106129",43.3032
"106199",48.3956
"106200",48.398
"106206",48.684
"106207",49.7256
"106224",49.0683
"106229",48.419
"106349",45.3709
"106350",46.8773
"106353",46.4976
"106368",46.4978
"106371",47.0108
"106373",47.0106
"106379",46.964
"106382",47.1119
"106408",47.019
"106419",47.0528
"106426",47.0526
"106437",47.2293
"106444",46.7969
"106447",46.8097
"106449",46.7978
"106458",43.7614
"106470",45.9467
"106480",47.6407
"106481",45.0851
"106522",45.9993
"106539",42.5646
"106544",43.7774
"106547",43.4992
"106564",50.0648
"106573",49.8987
"106596",50.7385
"106629",45.4594
"106634",53.5391
"106643",53.4994
"106645",50.4081
"106647",53.5152
"106650",53.539
"106655",50.3341
"106661",50.4387
"106662",53.4873
"106674",53.3712
"106703",53.5257
"106708",52.4287
"106722",51.2217
"106738",43.6795
"106763",53.7012
"106770",53.5189
"106776",53.334
"106796",44.8542
"106804",47.7467
"106817",50.6864
"106833",44.6812
"106834",45.0894
"106874",47.5168
"106882",53.0321
"106883",45.3838
"106893",45.4814
"106912",47.0023
"106965",46.9059
"107030",44.864
"107140",52.3408
"107175",43.8954
"107192",57.33
"107201",49.1686
"107244",49.1697
"107328",44.7518
"107333",45.3541
"107342",46.0869
"107369",44.1779
"107429",53.4062
"107464",45.0468
"107480",45.2796
"107487",49.5639
"107519",45.3595
"107523",41.9109
"107538",45.0088
"107540",45.3582
"107567",45.0515
"107576",45.3051
"107580",45.2795
"107600",43.9828
"107601",45.305
"107605",45.0775
"107606",45.0681
"107615",53.365
"107620",53.5053
"107624",51.9853
"107716",45.5314
"107736",43.7081
"107737",43.7028
"107738",44.7278
"107749",45.4816
"107750",27.6367
"107754",44.9935
"107761",44.6006
"107857",44.3095
"107862",43.6334
"107875",43.2921
"107876",50.7041
"107877",41.9403
"107931",47.0205
"108072",47.3565
"108074",47.235
"108102",43.8771
"108154",42.6154
"108180",47.0396
"108182",47.0188
"108314",47.0062
"108348",46.8835
"108370",46.862
"108378",46.9744
"108390",46.9947
"108394",46.8925
"108395",46.8896
"108397",46.8894
"108405",46.968
"108407",46.9697
"108408",47.0898
"108424",47.1255
"108434",46.8957
"108435",44.9953
"108436",46.8934
"108474",47.1312
"108483",47.0227
"108487",47.1344
"108536",47.5548
"108541",49.6387
"108545",47.1931
"108547",46.8756
"108550",46.2162
"108582",44.7043
"108587",52.3681
"108594",43.6242
"108637",46.8805
"108648",47.635
"108668",46.8722
"108677",47.0132
"108682",46.876
"108690",54.6459
"108705",46.8738
"108749",50.6535
"108778",47.0189
"108801",46.8134
"108814",47.0182
"108819",46.8787
"108820",46.8769
"108833",46.9974
"108842",46.8788
"108843",45.9471
"108893",42.1569
"108936",44.581
"108980",47.0505
"108981",47.5483
"109045",48.9581
"109098",43.646
"109234",45.1293
"109240",45.1097
"109253",43.6155
"109332",46.0794
"109382",47.1379
"109395",46.8742
"109421",47.0123
"109469",46.8736
"109643",44.9593
"109652",41.2919
"109666",45.611
"109683",46.2558
"109686",45.7249
"109689",47.2417
"109691",46.0816
"109692",45.8788
"109695",45.9663
"109696",46.8844
"109761",47.0017
"109803",47.0711
"109822",47.0884
"109843",45.8814
"109855",53.5767
"109871",45.0931
"109884",28.3899
"109887",44.5504
"109888",29.637
"109889",35.5639
"109891",48.0842
"109893",20.9546
"109898",52.56
"109920",52.15
"109921",50.302
"109955",43.808
"109960",43.6226
"109961",43.9973
"109962",43.8479
"109967",43.689
"109978",50.7532
"109979",53.6088
"109981",43.6223
"109984",52.7192
"109987",42.9175
"109993",41.7737
"110004",41.747
"110010",44.4966
"110011",44.4334
"110015",32.3259
"110016",52.3556
"110017",52.9898
"110019",54.4318
"110021",44.4379
"110023",44.4739
"110024",44.4628
"110026",44.5001
"110027",44.5068
"110029",59.7612
"110039",46.0165
"110048",46.2318
"110049",46.0759
"110050",46.1265
"110051",46.0272
"110052",46.0313
"110055",45.8643
"110057",46.2314
"110058",53.0199
"110069",44.2354
"110072",43.5375
"110075",43.6197
"110076",43.6746
"110078",43.6897
"110080",43.3417
"110086",43.2903
"110091",43.3806
"110099",43.3042
"110119",35.6925
"110150",39.0614
"110152",37.2721
"110153",38.8247
"110156",38.6687
"110174",38.7562
"110187",38.6388
"110207",37.8717
"110219",38.6064
"110244",50.2678
"110265",38.645
"110296",38.7973
"110314",43.3028
"110325",39.0192
"110335",43.1433
"110349",43.135
"110355",43.3353
"110379",41.1552
"110384",41.5164
"110387",41.4498
"110391",53.5995
"110392",49.7437
"110394",38.7466
"110416",38.9369
"110434",38.5897
"110470",38.8329
"110473",38.85
"110486",38.8716
"110541",35.2698
"110574",44.6901
"110575",41.01
"110776",41.5358
"110778",41.3044
"110780",40.924
"110787",41.4758
"110788",41.6294
"110792",35.1446
"110805",41.7298
"110806",41.0633
"110862",40.0542
"110898",41.6309
"110927",40.2084
"110934",41.0159
"111001",41.5172
"111004",41.9682
"111034",40.7944
"111067",41.0203
"111137",40.8893
"111147",44.5573
"111173",24.8783
"111201",41.2805
"111224",52.7194
"111226",41.2857
"111239",41.2474
"111242",41.2251
"111259",41.8654
"111265",41.561
"111283",41.6114
"111327",40.7258
"111336",39.9393
"111337",38.8133
"111351",38.7484
"111361",38.7655
"111362",38.7609
"111387",39.5897
"111397",40.7505
"111403",40.6883
"111418",38.8384
"111423",43.4672
"111514",40.7792
"111524",40.3572
"111527",40.2486
"111534",40.858
"111541",43.5602
"111550",42.9618
"111554",38.5735
"111556",44.4656
"111558",46.1216
"111560",32.8765
"111561",32.8742
"111562",32.7323
"111565",39.0046
"111567",38.785
"111568",38.0394
"111572",39.027
"111573",38.9462
"111576",38.9762
"111582",38.7277
"111584",38.9727
"111587",38.9616
"111588",38.9352
"111593",43.5267
"111600",42.7185
"111608",42.7019
"111615",42.7123
"111624",44.2176
"111630",38.8436
"111651",25.1398
"111652",39.0552
"111653",33.9144
"111654",39.0994
"111658",39.0723
"111667",41.3604
"111700",29.4602
"111701",29.3621
"111703",26.2917
"111704",28.473
"111707",26.1856
"111708",42.5992
"111709",42.6972
"111711",42.5796
"111712",42.6673
"111714",42.4073
"111727",33.0191
"111728",42.0647
"111732",42.4356
"111735",34.4984
"111742",34.4267
"111747",34.6202
"111750",34.7521
"111763",34.5096
"111778",43.2485
"111792",42.4885
"111806",45.6969
"111807",42.341
"111813",33.8302
"111814",33.0774
"111815",33.5024
"111817",27
"111818",30.0033
"111819",37.1366
"111821",29.2357
"111822",61.666
"111853",34.1663
"111855",29.5616
"111858",29.5318
"111859",44.358
"111860",44.2865
"111862",44.6378
"111863",43.6715
"111865",42.8781
"111867",43.8584
"111869",43.9688
"111870",44.0331
"111871",42.8557
"111872",43.6596
"111873",44.0291
"111874",43.8088
"111875",44.3593
"111876",44.0198
"111878",43.8017
"111879",43.9409
"111880",43.5735
"111881",43.6329
"111883",42.4671
"111884",42.3967
"111885",42.3444
"111886",44.3025
"111896",44.2978
"111898",44.5421
"111899",44.5578
"111904",44.5567
"111910",44.5501
"111914",44.6339
"111924",44.6394
"111929",44.6725
"111966",44.2707
"111975",44.2778
"111984",44.282
"112008",44.5612
"112015",44.5625
"112021",44.5628
"112029",44.6026
"112038",44.6172
"112039",44.6159
"112059",44.2921
"112074",44.4435
"112079",44.2626
"112085",44.4407
"112096",44.6762
"112099",44.3767
"112101",44.3555
"112106",44.1721
"112116",43.6973
"112128",44.291
"112133",44.3085
"112143",43.9991
"112153",44.2584
"112156",41.9392
"112282",41.9865
"112339",42.0416
"112432",43.9033
"112498",42.9434
"112553",42.0333
"112566",50.0276
"112577",47.8273
"112599",43.9952
"112638",49.9605
"112640",50.0408
"112644",46.5097
"112647",35.4354
"112658",62.6877
"112664",49.9087
"112672",44.6833
"112675",45.3747
"112676",43.7659
"112687",21.2727
"112705",47.8193
"112715",27.6196
"112728",45.4668
"112729",42.6439
"112731",45.0617
"112738",45.1708
"112746",44.5022
"112769",50.6164
"112775",42.3705
"112782",42.0533
"112794",45.073
"112797",42.2595
"112810",44.541
"112811",43.6007
"112813",45.956
"112815",46.0185
"112816",43.5964
"112817",53.0098
"112818",44.2349
"112819",28.6946
"112826",45.3868
"112829",43.2844
"112830",43.2859
"112832",45.2371
"112839",44.6368
"112847",44.4473
"112848",43.804
"112852",46.3289
"112853",35.9732
"112866",35.5139
"112869",46.9526
"112879",50.3981
"112887",46.192
"112963",43.6449
"112972",44.9147
"112987",48.9424
"113011",64.9168
"113016",45.4438
"113019",43.9351
"113023",44.3768
"113025",43.1717
"113026",43.3335
"113027",44.2274
"113029",44.2601
"113030",43.811
"113031",43.9859
"113032",43.7127
"113048",42.3214
"113050",61.1522
"113057",43.8199
"113058",43.7862
"113059",43.8665
"113060",44.0192
"113061",44.6674
"113062",44.7429
"113063",44.4812
"113064",44.6947
"113065",44.7416
"113114",37.6281
"113116",35.47
"113117",35.8806
"113118",30.3166
"113122",27.4413
"113131",42.2825
"113133",42.0407
"113135",43.3324
"113238",44.3465
"113279",42.0894
"113291",44.4058
"113311",44.4281
"113320",43.2685
"113322",53.551
"113339",47.66
"113372",42.9662
"113380",45.2353
"113381",43.2741
"113383",43.3374
"113396",45.2577
"113416",45.3505
"113422",48.7373
"113423",33.9831
"113424",33.903
"113426",47.2534
"113433",33.8658
"113442",28.081
"113444",27.9659
"113447",34.2024
"113455",42.2515
"113471",46.1521
"113485",45.1129
"113499",45.0992
"113503",43.3452
"113505",41.6783
"113512",44.531
"113523",43.2405
"113524",49.31
"113554",44.1675
"113555",44.2412
"113556",44.6672
"113560",42.9067
"113561",42.8542
"113562",44.1286
"113564",43.0859
"113565",44.0876
"113567",43.6186
"113568",44.6917
"113569",42.8559
"113570",44.1874
"113571",44.7433
"113572",44.7418
"113573",42.932
"113574",43.1324
"113575",44.6942
"113576",43.3958
"113577",44.7417
"113578",44.6943
"113579",44.1304
"113580",35.9132
"113581",42.8687
"113582",42.9232
"113584",43.0554
"113585",42.0359
"113586",44.2847
"113587",44.0255
"113588",44.6941
"113591",43.6477
"113592",44.0249
"113593",43.6326
"113594",42.7773
"113595",42.9917
"113596",44.0191
"113597",42.8556
"113599",44.695
"113600",44.328
"113602",44.6911
"113603",44.6945
"113604",43.0687
"113605",44.6915
"113607",43.6627
"113608",42.9833
"113610",42.8891
"113611",43.2278
"113612",44.7341
"113614",44.7058
"113616",39.6996
"113618",39.2939
"113622",51.2105
"113623",53.0698
"113624",42.9172
"113626",27.176
"113632",43.9963
"113635",27.5167
"113656",42.5537
"113684",42.1437
"113748",53.3495
"113749",53.4008
"113752",37.1353
"113753",43.8004
"113756",35.7729
"113765",35.7089
"113768",30.0247
"113770",36.0961
"113992",44.6867
"113993",44.7205
"114007",44.591
"114048",44.4826
"114054",45.1161
"114253",58.2706
"114254",58.4163
"114256",58.3067
"114257",58.4049
"114258",38.8491
"114286",44.6241
"114287",63.6388
"114288",45.4408
"114298",44.8948
"114302",43.1811
"114308",45.4083
"114318",45.9424
"114319",45.1969
"114353",45.3526
"114392",44.4608
"114393",44.5176
"114409",46.3983
"114415",45.2617
"114418",39.1908
"114419",50.8656
"114420",39.193
"114422",47.9887
"114423",60.5313
"114426",48.0941
"114428",43.2881
"114437",35.9765
"114438",25.8971
"114442",35.1723
"114444",25.6742
"114451",45.0949
"114454",43.6793
"114455",45.08
"114472",43.997
"114475",32.0274
"114477",32.0035
"114488",36.2043
"114499",46.7857
"114508",34.7012
"114529",49.8908
"114532",51.0453
"114537",49.901
"114545",47.0721
"114551",53.8227
"114565",45.0128
"114571",43.7088
"114575",47.5519
"114598",47.7131
"114627",46.2657
"114686",46.0902
"114696",46.9667
"114731",49.3233
"114764",43.2996
"114772",47.0184
"114777",47.0865
"114870",47.9864
"114876",45.087
"114908",51.0592
"114964",49.6033
"115018",47.0228
"115042",47.3448
"115048",44.124
"115074",52.4516
"115075",46.9498
"115135",47.0855
"115137",51.0573
"115189",47.0867
"115230",47.3814
"115396",47.2842
"115403",44.3624
"115432",44.4994
"115449",39.1214
"115498",48.8241
"115522",43.9173
"115531",44.4687
"115548",46.0439
"115552",46.3303
"115556",43.7859
"115561",43.7935
"115717",44.2815
"115719",49.9063
"115734",41.9675
"115796",51.6642
"115802",41.9668
"115820",42.9013
"115827",43.6379
"115876",46.018
"115878",45.974
"115972",45.3537
"115976",52.3549
"116033",43.4851
"116034",44.8649
"116036",44.6605
"116039",52.3912
"116044",47.0512
"116045",47.024
"116111",47.3666
"116119",47.1666
"116140",47.0137
"116211",43.2758
"116215",46.965
"116239",46.136
"116255",45.1491
"116297",43.7254
"116359",45.1278
"116392",47.0126
"116400",50.4129
"116410",44.7907
"116463",45.4171
"116598",43.7362
"116641",44.4629
"116656",45.2136
"116680",44.333
"116690",45.9064
"116695",45.3059
"116722",47.6111
"116723",52.1606
"116724",45.8994
"116744",47.0391
"116753",43.96
"116811",48.5123
"116846",44.3681
"116857",50.0287
"116898",49.0876
"116906",49.2097
"116908",49.0227
"116911",49.4204
"116954",44.8443
"116991",49.1778
"117011",45.2783
"117047",46.0964
"117120",45.3846
"117159",45.4234
"117161",45.009
"117165",47.9328
"117198",46.1526
"117202",47.2428
"117217",48.3141
"117232",46.7088
"117233",47.2189
"117258",49.3999
"117261",49.0017
"117278",47.0912
"117321",51.2611
"117335",49.0216
"117336",49.2189
"117337",49.3419
"117349",43.1066
"117351",41.6375
"117352",44.8099
"117354",44.7704
"117357",41.7045
"117372",44.2166
"117373",43.4465
"117375",44.3035
"117376",44.2415
"117381",41.6964
"117388",44.0178
"117392",38.6986
"117396",43.4103
"117399",42.6665
"117400",43.2606
"117403",46.7046
"117405",44.7155
"117406",48.911
"117412",45.4583
"117417",45.9482
"117421",45.7597
"117423",45.6637
"117426",45.3822
"117430",45.563
"117436",45.4407
"117437",45.4325
"117440",34.6592
"117441",42.418
"117443",42.4756
"117447",45.8779
"117465",42.7759
"117469",43.2479
"117478",43.2324
"117487",46.9751
"117490",43.6245
"117491",35.7269
"117495",41.8477
"117500",31.9562
"117502",45.5857
"117508",45.4917
"117511",45.5835
"117515",50.5585
"117516",49.4578
"117517",45.8549
"117519",51.3506
"117520",42.3641
"117522",34.5791
"117523",36.5152
"117524",34.5467
"117526",34.457
"117528",32.6851
"117529",34.8349
"117530",39.1997
"117538",32.7795
"117542",44.9172
"117546",44.1201
"117549",43.3229
"117553",38.9679
"117554",44.2266
"117558",43.8187
"117564",44.1289
"117565",43.91
"117570",42.2955
"117574",45.3267
"117575",44.0471
"117580",44.2004
"117581",45.3643
"117584",31.6312
"117587",45.5181
"117590",45.5992
"117592",46.3473
"117594",45.9676
"117595",45.3801
"117599",45.6434
"117602",45.5834
"117604",46.7395
"117610",44.6113
"117611",40.2137
"117613",30.784
"117620",34.2612
"117631",39.3156
"117635",29.5733
"117637",29.7987
"117648",29.6094
"117651",32.7825
"117652",32.0048
"117653",46.0568
"117657",34.5425
"117679",45.8965
"117698",38.0156
"117708",28.4814
"117709",26.1482
"117713",26.0651
"117716",38.9445
"117720",42.5645
"117726",43.4686
"117731",43.5706
"117733",55.7353
"117734",44.8913
"117735",44.663
"117736",46.9335
"117739",45.5689
"117740",45.5511
"117743",46.0861
"117746",37.9459
"117748",39.0273
"117771",27.3419
"117772",30.5352
"117773",39.07
"117774",38.9819
"117777",37.5082
"117778",39.0412
"117780",38.8874
"117783",39.1832
"117793",38.4901
"117797",43.9684
"117800",45.3114
"117802",46.3541
"117803",46.9781
"117806",47.0871
"117811",41.7573
"117813",46.9197
"117820",47.337
"117821",53.3806
"117822",45.1575
"117831",44.85
"117834",44.5239
"117835",41.5124
"117836",44.713
"117839",45.927
"117841",41.4029
"117842",46.9935
"117843",47.1392
"117844",47.1504
"117845",46.9694
"117852",36.0059
"117864",45.1105
