"","lon"
"359182",-70.353645
"359184",-78.703462
"359187",-64.613936
"359188",-75.754722
"359189",-79.449128
"359197",-75.977045
"359210",-72.177688
"359211",-75.764137
"359216",-68.156236
"359217",-64.527792
"359222",-66.100811
"359225",-79.090783
"359228",-64.684992
"359232",-72.105994
"359234",-71.198294
"359235",-78.706386
"359236",-73.821425
"359238",-71.301523
"359239",-72.663751
"359243",-72.219019
"359244",-79.361099
"359251",-72.93304
"359252",-71.16357
"359259",-73.439922
"359261",-75.740791
"359262",-78.75605
"359263",-64.162308
"359264",-69.660572
"359268",-68.859575
"359271",-71.22633
"359275",-68.547488
"359276",-71.94693
"359277",-71.316294
"359279",-72.137778
"359283",-72.044789
"359284",-79.442803
"359285",-73.548147
"359288",-67.334023
"359293",-64.598151
"359300",-72.05971
"359302",-64.527927
"359305",-72.09724
"359307",-71.7893
"359316",-67.784661
"359322",-71.31037
"359330",-72.055837
"359334",-72.071125
"359335",-79.02946
"359336",-74.87925
"359340",-79.434875
"359342",-74.078222
"359343",-72.193881
"359346",-72.114651
"359361",-74.731957
"359364",-79.192192
"359365",-72.116263
"359366",-77.91044
"359370",-64.247455
"359371",-72.156762
"359373",-79.12268
"359378",-72.108713
"359379",-71.242617
"359380",-79.192438
"359389",-73.503472
"359392",-67.789
"359395",-69.952941
"359402",-72.174949
"359403",-74.319305
"359405",-73.441525
"359416",-72.177527
"359417",-72.008644
"359418",-68.492988
"359427",-73.437718
"359428",-70.647339
"359429",-73.61087
"359431",-79.30258
"359434",-64.685797
"359435",-77.835534
"359436",-75.086122
"359440",-64.742105
"359443",-68.5503
"359448",-72.044158
"359451",-69.688736
"359453",-72.112083
"359454",-72.392778
"359458",-74.358471
"359473",-68.54782
"359476",-73.331186
"359477",-75.444978
"359478",-76.539383
"359479",-75.792283
"359482",-71.243061
"359483",-73.606322
"359484",-72.239153
"359487",-73.75601
"359490",-75.835757
"359492",-73.675205
"359494",-72.00155
"359495",-63.669442
"359497",-75.752019
"359499",-64.527639
"359505",-72.237227
"359507",-79.441188
"359509",-78.703533
"359512",-72.164491
"359514",-72.164804
"359520",-75.795433
"359522",-76.494977
"359527",-64.527403
"359531",-72.000104
"359535",-72.549095
"359536",-79.008725
"359537",-79.321983
"359538",-79.43563
"359541",-75.807275
"359542",-79.191852
"359545",-74.97718
"359549",-75.521185
"359550",-68.859818
"359552",-72.192304
"359556",-78.706397
"359560",-72.332232
"359561",-71.29414
"359562",-77.275422
"359563",-73.597778
"359564",-72.041985
"359570",-75.688153
"359571",-75.71163
"359572",-72.128606
"359574",-71.242636
"359575",-71.995628
"359576",-69.44534
"359577",-70.83858
"359580",-77.863183
"359581",-71.16478
"359584",-64.527646
"359585",-72.1805
"359587",-71.273696
"359589",-79.192588
"359591",-71.242331
"359594",-78.866253
"359595",-72.72327
"359597",-73.581111
"359599",-72.038553
"359601",-71.174423
"359603",-72.014869
"359613",-72.058182
"359615",-74.506167
"359620",-72.155111
"359628",-72.083108
"359630",-72.58687
"359636",-72.162449
"359637",-72.166035
"359639",-72.139485
"359642",-64.247467
"359651",-73.535972
"359655",-72.080313
"359658",-79.429642
"359661",-77.92021
"359665",-78.706849
"359669",-72.186241
"359674",-73.710517
"359676",-68.859853
"359677",-70.333594
"359679",-73.42
"359681",-79.121733
"359683",-73.609699
"359688",-75.068153
"359692",-78.703734
"359693",-75.82218
"359694",-69.511932
"359695",-71.582365
"359696",-71.861113
"359697",-68.84082
"359700",-72.074404
"359701",-79.446975
"359702",-61.871356
"359705",-71.454582
"359708",-77.835399
"359709",-72.365933
"359711",-73.733591
"359715",-72.678424
"359718",-72.083095
"359730",-71.195615
"359732",-74.168491
"359733",-72.021352
"359734",-72.133303
"359736",-72.053283
"359738",-71.9771
"359740",-64.606144
"359741",-79.027367
"359743",-71.226285
"359747",-79.192292
"359751",-69.512962
"359761",-77.835661
"359763",-73.460506
"359767",-72.282459
"359770",-64.598318
"359772",-75.528913
"359773",-72.186394
"359774",-64.527722
"359779",-72.057575
"359780",-78.67505
"359785",-64.527582
"359789",-74.879158
"359791",-73.835507
"359792",-78.185033
"359793",-73.162423
"359794",-71.840794
"359801",-73.439222
"359803",-68.54329
"359809",-72.096934
"359815",-75.04011
"359816",-70.779363
"359821",-73.361763
"359826",-69.687056
"359836",-71.134697
"359837",-72.182754
"359838",-64.61036
"359847",-75.845353
"359850",-79.429062
"359851",-72.152815
"359854",-71.741166
"359857",-68.519517
"359858",-72.003159
"359860",-69.716865
"359864",-68.18605
"359866",-73.584396
"359867",-72.252236
"359870",-72.048694
"359871",-72.077776
"359873",-79.417062
"359875",-73.212487
"359876",-72.180816
"359879",-72.163218
"359886",-72.470967
"359889",-72.163687
"359890",-74.286945
"359893",-75.82222
"359897",-64.252975
"359901",-70.003333
"359907",-72.073199
"359908",-75.82172
"359910",-73.700753
"359915",-72.662009
"359922",-72.024502
"359923",-77.835475
"359924",-72.010678
"359925",-68.502216
"359927",-72.812504
"359928",-70.793723
"359932",-72.117789
"359933",-72.012286
"359938",-72.062967
"359943",-78.525869
"359947",-71.668834
"359951",-68.54545
"359955",-72.096732
"359958",-72.156009
"359959",-79.008956
"359960",-78.703889
"359962",-79.448867
"359963",-79.43062
"359964",-72.198003
"359965",-73.694972
"359970",-74.590811
"359972",-68.310888
"359973",-73.022873
"359976",-79.02789
"359979",-69.952663
"359985",-69.571475
"359986",-69.394746
"359988",-79.152795
"359990",-71.724241
"359994",-64.17798
"359995",-73.045931
"360001",-75.904836
"360005",-73.613415
"360009",-73.457053
"360010",-64.61049
"360011",-64.610406
"360012",-72.155267
"360020",-79.194305
"360021",-79.314012
"360025",-72.262497
"360027",-72.260712
"360032",-75.82945
"360033",-75.929949
"360037",-79.31385
"360042",-71.216588
"360047",-72.076557
"360049",-69.087525
"360054",-72.066143
"360057",-72.060692
"360069",-69.538863
"360080",-73.455262
"360083",-73.641647
"360084",-68.51309
"360085",-68.860316
"360089",-72.12267
"360090",-75.79238
"360091",-75.317459
"360092",-77.839836
"360094",-78.95902
"360100",-73.550358
"360101",-71.441926
"360106",-72.113852
"360110",-78.202502
"360114",-72.14621
"360118",-71.152389
"360119",-73.539043
"360127",-73.322011
"360128",-64.773873
"360130",-72.147166
"360136",-70.847267
"360141",-72.044372
"360142",-79.0107
"360143",-73.510001
"360145",-72.412659
"360146",-73.536385
"360149",-69.948895
"360161",-72.038582
"360164",-73.642468
"360165",-78.73479
"360166",-73.82013
"360173",-72.020093
"360175",-74.718333
"360178",-75.977235
"360182",-72.655285
"360191",-78.75251
"360193",-78.713865
"360194",-75.977254
"360195",-75.652052
"360196",-70.91151
"360197",-75.803735
"360199",-72.919087
"360202",-72.150427
"360207",-71.32728
"360210",-73.271812
"360211",-75.668438
"360213",-79.433412
"360216",-71.380417
"360220",-72.198837
"360223",-70.842015
"360224",-68.450805
"360229",-68.59116
"360235",-73.531841
"360249",-73.6304
"360251",-73.630216
"360258",-72.911448
"360270",-71.866405
"360273",-73.373283
"360307",-73.612433
"360327",-73.633919
"360332",-73.614789
"360333",-71.124802
"360347",-78.850765
"360365",-72.622712
"360366",-73.194761
"360368",-64.686084
"360372",-72.044796
"360373",-79.192472
"360376",-79.13703
"360381",-73.595
"360383",-72.145508
"360388",-72.011383
"360389",-72.172951
"360394",-64.597857
"360395",-71.719439
"360398",-72.333197
"360399",-72.003812
"360400",-78.767485
"360401",-79.198158
"360402",-73.504117
"360409",-79.458838
"360413",-75.826043
"360417",-79.192356
"360418",-71.19573
"360420",-75.835759
"360422",-75.615882
"360423",-77.835577
"360426",-72.169444
"360428",-72.229277
"360431",-64.275752
"360433",-71.242519
"360436",-72.129623
"360445",-71.380228
"360446",-73.797303
"360448",-73.496426
"360449",-75.704936
"360450",-79.118858
"360451",-72.03662
"360452",-64.684081
"360457",-79.194582
"360459",-71.242447
"360462",-73.58189
"360466",-79.451845
"360467",-72.027244
"360468",-65.870925
"360471",-73.839381
"360475",-75.682036
"360493",-78.67876
"360545",-72.079511
"360564",-73.528515
"360572",-73.772539
"360574",-71.508197
"360582",-73.613881
"360584",-73.496312
"360588",-73.483002
"360595",-73.161673
"360600",-73.072889
"360608",-72.381389
"360612",-78.703268
"360613",-72.128294
"360616",-76.005008
"360617",-72.062952
"360618",-72.083463
"360622",-71.380599
"360626",-72.221248
"360627",-71.242478
"360629",-72.264918
"360636",-73.441481
"360641",-79.450705
"360644",-75.942487
"360655",-73.433964
"360658",-74.404739
"360661",-75.554898
"360668",-74.273674
"360671",-75.710859
"360672",-71.192202
"360677",-65.461487
"360680",-78.705604
"360682",-72.125793
"360684",-77.133297
"360686",-72.080852
"360688",-73.690912
"360689",-72.450184
"360696",-79.194574
"360698",-79.448037
"360700",-72.026285
"360702",-79.429962
"360705",-78.768782
"360708",-77.830098
"360714",-73.79875
"360715",-69.23906
"360725",-72.086718
"360726",-72.154782
"360729",-72.512333
"360730",-72.393055
"360745",-74.335448
"360746",-72.126621
"360752",-71.226322
"360757",-72.152814
"360760",-79.004582
"360761",-73.369093
"360764",-72.153299
"360767",-71.223458
"360769",-72.189712
"360774",-75.901908
"360783",-74.383218
"360785",-73.334793
"360786",-72.514597
"360787",-74.690361
"360789",-79.45012
"360790",-70.904617
"360791",-71.174245
"360794",-72.172397
"360795",-70.90495
"360797",-70.780192
"360807",-72.622628
"360812",-72.015977
"360815",-75.85012
"360818",-72.041414
"360820",-74.053916
"360827",-64.610273
"360828",-72.136993
"360829",-72.018806
"360830",-72.177265
"360833",-72.210359
"360841",-78.998909
"360842",-79.441232
"360848",-71.380538
"360849",-73.458168
"360851",-74.838546
"360858",-73.854314
"360867",-71.367531
"360868",-72.071701
"360873",-72.136332
"360874",-72.071971
"360875",-79.38645
"360876",-77.82726
"360878",-71.441463
"360879",-64.974215
"360881",-70.780967
"360882",-72.17434
"360883",-69.35785
"360885",-72.11879
"360886",-79.008971
"360887",-71.505753
"360889",-68.15427
"360890",-78.45358
"360893",-73.2981
"360898",-64.59818
"360899",-64.597688
"360902",-72.012437
"360904",-72.147504
"360905",-72.195868
"360907",-71.242436
"360908",-72.183791
"360916",-77.863297
"360922",-73.450278
"360929",-68.516664
"360938",-68.534113
"360939",-79.003108
"360941",-75.083208
"360946",-76.892784
"360947",-72.502317
"360948",-77.835582
"360953",-71.134756
"360954",-72.034861
"360955",-64.771512
"360961",-75.764798
"360966",-68.85988
"360973",-71.340827
"360977",-65.54448
"360978",-64.611613
"360980",-72.111761
"360985",-72.171691
"360987",-68.849725
"360988",-73.616624
"360991",-73.321555
"360995",-79.429379
"361000",-73.796287
"361001",-79.192878
"361002",-73.674151
"361004",-72.101861
"361007",-70.913087
"361008",-71.380078
"361009",-71.822557
"361010",-73.642437
"361011",-71.414117
"361018",-73.118554
"361019",-73.843222
"361021",-79.09295
"361024",-75.089534
"361035",-73.429378
"361045",-71.274895
"361049",-79.46
"361051",-79.441167
"361053",-72.771093
"361064",-73.472038
"361067",-72.661911
"361070",-78.675421
"361073",-71.268849
"361074",-74.167462
"361076",-73.552671
"361081",-74.130334
"361085",-70.91544
"361086",-79.367069
"361087",-72.694933
"361088",-71.551591
"361092",-72.064746
"361094",-72.057518
"361096",-72.938729
"361097",-76.406105
"361099",-71.380336
"361107",-64.613964
"361109",-68.542035
"361112",-72.098478
"361115",-74.552819
"361118",-72.412722
"361126",-72.03027
"361130",-64.67565
"361134",-72.580238
"361135",-72.037048
"361137",-79.195175
"361139",-68.860641
"361140",-79.195708
"361148",-72.252512
"361151",-71.039444
"361159",-72.159519
"361163",-72.024989
"361164",-72.074771
"361168",-71.86121
"361170",-72.181285
"361171",-71.069716
"361177",-73.330564
"361179",-71.238313
"361180",-72.126113
"361182",-72.038485
"361183",-65.718178
"361186",-79.190812
"361192",-70.558928
"361193",-79.429338
"361194",-79.194485
"361197",-71.164772
"361199",-72.115795
"361200",-74.226923
"361202",-73.503362
"361209",-70.848947
"361218",-69.94964
"361224",-69.687171
"361225",-73.854386
"361227",-71.912377
"361230",-72.016023
"361231",-72.026514
"361232",-68.450756
"361239",-71.333633
"361242",-73.594444
"361243",-71.227135
"361245",-72.122882
"361248",-71.741151
"361253",-78.866523
"361254",-73.808875
"361256",-72.395322
"361265",-72.170592
"361273",-71.242308
"361276",-71.225875
"361278",-72.146554
"361281",-73.601938
"361284",-73.580251
"361285",-71.432113
"361290",-64.527584
"361297",-64.613963
"361304",-71.849053
"361306",-72.165141
"361312",-73.979003
"361319",-73.88543
"361322",-75.796372
"361329",-75.089429
"361331",-72.014416
"361335",-75.567391
"361337",-72.134475
"361340",-73.885567
"361345",-69.123377
"361347",-72.058623
"361353",-72.397802
"361357",-72.12702
"361359",-64.171075
"361365",-72.51525
"361366",-72.116407
"361369",-68.547411
"361370",-78.703785
"361375",-79.009073
"361377",-72.189631
"361378",-68.012622
"361387",-77.835545
"361388",-72.106297
"361389",-71.242011
"361390",-79.15463
"361391",-74.993287
"361393",-79.438667
"361396",-79.32125
"361400",-74.488871
"361404",-68.516659
"361406",-73.591805
"361407",-69.511987
"361411",-73.581216
"361415",-71.069367
"361417",-72.50231
"361420",-77.836304
"361421",-71.210748
"361427",-73.774483
"361429",-71.429594
"361435",-72.244862
"361436",-64.597709
"361441",-72.096466
"361442",-79.430237
"361443",-72.198497
"361445",-64.610324
"361446",-79.355204
"361453",-67.171669
"361455",-72.119584
"361461",-73.469348
"361466",-72.029631
"361470",-75.798125
"361475",-72.036715
"361476",-79.435005
"361479",-79.19419
"361481",-77.835493
"361486",-72.027746
"361488",-77.835403
"361489",-72.0895
"361490",-73.559812
"361494",-72.025901
"361502",-72.11732
"361513",-72.068651
"361516",-72.104613
"361517",-72.336762
"361521",-71.998678
"361522",-72.824318
"361530",-72.041847
"361538",-77.86559
"361539",-73.736044
"361543",-70.891037
"361547",-72.044871
"361549",-72.107506
"361552",-75.845305
"361553",-72.79229
"361554",-72.49945
"361558",-71.929101
"361561",-72.134808
"361566",-69.163794
"361567",-71.258581
"361569",-72.131499
"361573",-64.598029
"361574",-76.402739
"361583",-72.722657
"361586",-72.124278
"361587",-76.353789
"361590",-76.389891
"361595",-79.008672
"361602",-71.918267
"361605",-64.597903
"361607",-75.089629
"361610",-72.002856
"361614",-71.167677
"361619",-72.128471
"361624",-72.181165
"361626",-79.00044
"361628",-63.7971
"361629",-72.078201
"361631",-73.673147
"361634",-72.180934
"361635",-61.885942
"361639",-72.146399
"361641",-72.186436
"361643",-71.328622
"361645",-72.698614
"361647",-71.165681
"361650",-71.380252
"361651",-75.763959
"361652",-72.927446
"361656",-73.601798
"361659",-71.77368
"361661",-73.43609
"361663",-72.12721
"361665",-72.160328
"361669",-75.879
"361670",-79.003403
"361671",-75.765601
"361675",-73.319056
"361676",-61.935011
"361677",-77.835401
"361679",-73.576796
"361690",-71.366864
"361693",-72.082926
"361694",-79.433463
"361700",-73.553188
"361702",-74.120833
"361705",-71.380407
"361709",-74.175075
"361716",-72.145181
"361717",-71.729162
"361718",-73.655988
"361719",-72.140621
"361724",-71.473009
"361725",-71.226319
"361728",-73.594514
"361729",-79.313828
"361738",-79.434953
"361745",-71.140468
"361746",-79.1177
"361747",-74.764887
"361749",-73.210067
"361751",-66.002161
"361752",-73.529045
"361754",-70.854942
"361760",-72.098031
"361761",-71.231915
"361762",-79.206468
"361769",-73.449853
"361771",-71.242261
"361778",-72.060606
"361779",-71.861081
"361782",-72.011029
"361786",-72.180505
"361789",-71.226317
"361803",-68.621728
"361804",-68.850276
"361808",-64.610839
"361817",-69.953467
"361823",-72.72197
"361835",-66.869605
"361837",-72.09335
"361840",-72.012458
"361842",-72.217076
"361845",-72.144027
"361849",-75.796167
"361852",-73.441438
"361857",-79.353937
"361860",-78.703475
"361870",-72.17528
"361875",-78.557317
"361876",-65.979849
"361880",-71.224105
"361881",-76.555008
"361884",-68.519856
"361887",-74.028586
"361893",-72.164453
"361895",-70.60616
"361896",-74.261143
"361897",-72.107275
"361902",-72.010712
"361909",-73.60778
"361910",-71.843288
"361913",-72.137886
"361918",-71.53139
"361921",-79.005177
"361927",-79.441113
"361935",-73.760096
"361938",-69.469742
"361942",-72.163461
"361959",-69.04935
"361963",-75.807477
"361964",-71.242036
"361965",-71.438991
"361967",-64.684986
"361970",-64.148468
"361971",-64.774704
"361973",-71.635007
"361975",-75.398119
"361977",-75.871066
"361985",-72.101789
"361988",-75.326538
"361989",-79.328767
"361996",-72.088028
"361998",-71.563628
"362002",-73.58065
"362004",-71.317631
"362006",-71.295453
"362007",-71.242122
"362008",-72.282338
"362010",-64.610436
"362017",-72.551944
"362018",-69.953626
"362021",-77.835467
"362026",-71.160223
"362032",-78.703608
"362033",-64.599185
"362035",-68.636599
"362036",-72.156869
"362037",-72.195369
"362046",-73.620512
"362049",-73.560951
"362050",-70.157371
"362052",-72.683359
"362057",-71.903157
"362059",-72.053863
"362060",-79.429317
"362063",-77.835586
"362071",-76.538628
"362077",-73.58615
"362078",-75.803949
"362079",-64.527421
"362081",-64.219687
"362098",-72.190534
"362101",-78.76756
"362102",-73.824708
"362106",-76.000058
"362107",-76.539646
"362110",-73.551544
"362114",-72.177492
"362115",-71.33335
"362116",-68.806086
"362118",-71.7881
"362120",-68.517347
"362122",-72.072794
"362126",-72.393355
"362129",-66.591681
"362133",-71.298186
"362134",-73.939073
"362141",-71.242678
"362143",-70.007488
"362144",-79.441214
"362154",-72.061122
"362163",-70.90377
"362166",-68.012607
"362183",-72.057023
"362184",-73.477617
"362187",-71.922866
"362190",-79.194387
"362192",-73.212522
"362193",-76.387371
"362194",-63.604835
"362198",-79.377398
"362204",-72.262729
"362207",-71.738606
"362210",-75.793005
"362213",-72.56101
"362221",-79.168327
"362225",-72.179435
"362226",-73.456256
"362228",-72.487281
"362231",-79.192733
"362233",-79.274087
"362239",-72.159093
"362242",-68.570978
"362248",-67.250683
"362249",-78.798105
"362250",-70.990495
"362253",-79.436163
"362258",-67.309259
"362261",-79.430017
"362264",-79.434997
"362266",-71.888763
"362267",-64.235317
"362268",-75.930947
"362274",-73.73372
"362284",-71.815309
"362285",-73.765045
"362290",-72.14418
"362295",-72.027215
"362301",-68.594975
"362303",-75.829438
"362304",-73.756318
"362311",-72.067798
"362319",-69.608344
"362321",-71.220572
"362322",-72.180057
"362323",-79.451058
"362330",-69.952901
"362331",-71.438644
"362333",-72.047802
"362339",-72.008215
"362342",-70.9558
"362349",-73.608055
"362361",-72.046339
"362364",-68.523673
"362374",-64.611849
"362380",-73.677695
"362388",-72.097183
"362397",-65.461892
"362400",-68.521579
"362405",-72.104759
"362407",-65.443793
"362416",-75.843176
"362417",-74.328815
"362419",-71.302545
"362420",-73.630888
"362421",-71.302499
"362423",-79.441152
"362428",-72.146497
"362431",-75.159434
"362436",-75.860362
"362440",-72.053986
"362443",-68.573609
"362444",-72.275612
"362456",-73.607337
"362468",-79.008869
"362471",-79.455903
"362473",-64.610428
"362477",-75.32654
"362482",-71.807044
"362483",-73.55125
"362484",-73.125135
"362486",-71.844449
"362487",-64.684955
"362492",-68.520603
"362494",-64.610787
"362498",-64.527607
"362499",-72.198008
"362506",-73.280241
"362508",-71.380452
"362511",-77.835408
"362513",-79.02893
"362517",-73.695775
"362525",-68.860069
"362528",-72.281209
"362532",-64.61035
"362541",-79.195026
"362544",-79.06001
"362545",-73.324798
"362547",-77.835641
"362548",-64.597653
"362549",-79.235013
"362551",-79.192243
"362559",-72.056753
"362560",-72.056186
"362561",-72.270645
"362562",-72.039465
"362564",-70.362229
"362569",-72.06034
"362570",-71.563035
"362581",-73.430248
"362585",-70.559706
"362592",-75.670191
"362596",-64.597702
"362598",-68.012638
"362602",-64.685813
"362606",-79.189562
"362615",-78.704003
"362618",-78.703712
"362620",-64.771502
"362621",-64.68547
"362623",-71.055703
"362624",-72.959132
"362629",-75.657262
"362632",-73.324791
"362634",-71.215538
"362644",-70.899363
"362647",-72.066182
"362649",-68.523905
"362650",-73.898645
"362651",-73.126646
"362657",-73.828073
"362659",-79.14321
"362664",-72.147121
"362666",-68.643643
"362667",-72.22567
"362669",-73.255819
"362672",-69.252882
"362677",-79.441135
"362684",-71.210322
"362685",-72.045006
"362686",-77.835638
"362687",-71.234661
"362697",-73.470946
"362700",-71.010597
"362702",-72.109038
"362705",-73.532653
"362707",-64.683965
"362708",-68.525451
"362715",-71.380476
"362716",-79.027946
"362723",-73.885558
"362724",-77.857807
"362727",-73.577284
"362732",-64.610359
"362733",-72.380677
"362743",-64.687238
"362744",-75.743103
"362746",-74.837697
"362750",-76.434862
"362753",-73.437853
"362756",-64.59771
"362757",-73.213467
"362762",-72.339125
"362771",-75.845345
"362774",-72.123289
"362775",-72.124383
"362776",-72.126645
"362778",-77.835357
"362780",-70.602917
"362785",-65.839843
"362787",-75.061303
"362788",-73.596946
"362789",-73.678105
"362790",-72.011306
"362791",-72.017156
"362797",-74.459107
"362810",-71.380279
"362812",-78.850453
"362813",-79.446913
"362816",-72.023144
"362819",-73.595278
"362822",-79.363076
"362823",-71.192938
"362824",-72.116081
"362826",-76.555593
"362833",-76.119697
"362834",-68.860742
"362835",-71.301459
"362837",-72.021152
"362842",-73.460913
"362849",-72.092167
"362850",-72.1467
"362851",-72.364223
"362857",-72.813161
"362864",-71.213938
"362865",-72.145333
"362868",-71.204808
"362870",-72.123101
"362878",-72.164431
"362881",-64.527756
"362882",-73.47207
"362883",-64.777885
"362885",-75.97707
"362889",-73.915783
"362893",-70.603888
"362894",-64.68514
"362895",-72.037983
"362897",-74.255688
"362899",-70.619016
"362902",-72.15484
"362906",-71.454556
"362907",-73.852423
"362908",-72.184915
"362911",-79.19323
"362912",-79.429378
"362913",-72.111202
"362914",-71.400411
"362917",-79.009049
"362920",-72.721955
"362929",-72.044315
"362932",-71.160329
"362939",-73.469786
"362945",-78.702469
"362950",-74.414771
"362951",-70.545168
"362953",-72.086234
"362955",-75.867231
"362956",-73.685
"362957",-74.33494
"362958",-79.192603
"362960",-72.010735
"362965",-72.079293
"362967",-75.727356
"362970",-71.437653
"362974",-72.137053
"362975",-74.169178
"362977",-64.527738
"362978",-64.613932
"362983",-71.586275
"362986",-72.098375
"362987",-72.168611
"362988",-74.415073
"362997",-72.195297
"362998",-72.334609
"363000",-68.546938
"363008",-74.217418
"363010",-73.503245
"363012",-72.006943
"363020",-72.817543
"363021",-72.030336
"363022",-79.393203
"363024",-72.08981
"363027",-75.786497
"363030",-68.55584
"363034",-73.544724
"363039",-74.824452
"363040",-73.4617
"363042",-79.027667
"363043",-75.034165
"363046",-73.586336
"363053",-72.04146
"363062",-75.865278
"363063",-72.140483
"363064",-64.59754
"363066",-68.273259
"363073",-72.113466
"363076",-61.885609
"363078",-78.836216
"363079",-75.921198
"363080",-72.020003
"363081",-79.434883
"363082",-70.90292
"363087",-72.081425
"363089",-72.0087
"363091",-72.140061
"363093",-64.31703
"363097",-72.084835
"363099",-72.024694
"363100",-75.814053
"363102",-79.484322
"363107",-73.081821
"363108",-74.255557
"363109",-72.105317
"363111",-75.790376
"363116",-72.590469
"363118",-79.435478
"363120",-79.430825
"363121",-63.641174
"363125",-73.494527
"363126",-79.009065
"363127",-72.193558
"363128",-75.436453
"363135",-79.366767
"363138",-79.007145
"363139",-79.366775
"363144",-72.189863
"363147",-71.844515
"363148",-75.08903
"363150",-72.640137
"363151",-69.485742
"363157",-72.062986
"363162",-68.516824
"363164",-72.246252
"363165",-64.686095
"363170",-79.393622
"363174",-71.369365
"363177",-78.560562
"363178",-70.94024
"363179",-75.002196
"363186",-74.427778
"363191",-73.576645
"363195",-72.138511
"363197",-71.192292
"363198",-77.835576
"363204",-72.721787
"363210",-71.196901
"363213",-79.118569
"363219",-79.192364
"363224",-75.635256
"363225",-76.539445
"363226",-71.817273
"363231",-72.021443
"363232",-73.816953
"363237",-72.018625
"363243",-71.436013
"363248",-77.950673
"363252",-73.43647
"363254",-71.242192
"363255",-78.959016
"363256",-69.663262
"363259",-64.248757
"363265",-72.158011
"363272",-72.120944
"363273",-72.01755
"363274",-73.195197
"363279",-75.998144
"363283",-71.242094
"363286",-72.536788
"363289",-72.158834
"363294",-72.07946
"363297",-72.440307
"363298",-64.610599
"363300",-64.610411
"363301",-78.703825
"363312",-68.519356
"363314",-71.922783
"363317",-73.507666
"363324",-73.712422
"363325",-73.028322
"363331",-73.460835
"363334",-77.83563
"363337",-79.193108
"363340",-72.168041
"363343",-72.185122
"363347",-75.16159
"363359",-73.553278
"363361",-70.4832
"363366",-79.193322
"363370",-72.185235
"363371",-68.573459
"363375",-69.953608
"363380",-72.177875
"363382",-72.066323
"363384",-71.242214
"363387",-72.116345
"363392",-73.673883
"363393",-77.835369
"363395",-72.080565
"363404",-71.242183
"363412",-71.380233
"363414",-72.085145
"363415",-72.051099
"363416",-70.945588
"363419",-64.527594
"363421",-64.259063
"363422",-71.194691
"363426",-79.44793
"363427",-72.006028
"363428",-79.443663
"363430",-68.551629
"363431",-74.255568
"363439",-77.835546
"363440",-74.412621
"363445",-72.11881
"363452",-77.835571
"363455",-76.345557
"363457",-78.706488
"363459",-72.172593
"363463",-72.654051
"363464",-74.498667
"363469",-72.142464
"363472",-73.503864
"363486",-72.170651
"363491",-79.200172
"363499",-72.192346
"363503",-72.061931
"363514",-71.20014
"363515",-75.430201
"363517",-68.311242
"363519",-73.621093
"363521",-73.583941
"363523",-73.442051
"363534",-79.19677
"363535",-79.009031
"363541",-78.988442
"363547",-78.841737
"363549",-78.703445
"363550",-72.811876
"363552",-73.160195
"363553",-72.050671
"363554",-64.527434
"363555",-72.166223
"363560",-75.86044
"363565",-72.056131
"363568",-72.074027
"363569",-74.245167
"363570",-72.300937
"363574",-72.478145
"363581",-73.60613
"363585",-72.376047
"363587",-74.879416
"363592",-71.226325
"363593",-79.447028
"363596",-69.953523
"363597",-74.061045
"363601",-72.02295
"363606",-64.610404
"363617",-72.114647
"363619",-72.159039
"363628",-79.440963
"363632",-71.12597
"363633",-76.024152
"363635",-71.86181
"363638",-64.686051
"363639",-71.136155
"363640",-78.817307
"363641",-73.46093
"363646",-76.982483
"363649",-64.610854
"363651",-69.684098
"363653",-72.152158
"363659",-72.011965
"363664",-73.601109
"363669",-72.17394
"363674",-73.796534
"363675",-64.597774
"363701",-72.089446
"363702",-71.412623
"363703",-79.43483
"363704",-72.66247
"363707",-72.187419
"363713",-72.067672
"363714",-73.915967
"363718",-72.00442
"363724",-64.610445
"363725",-75.827964
"363727",-71.252904
"363729",-76.055839
"363730",-78.99284
"363732",-73.435011
"363734",-74.056393
"363737",-71.227355
"363741",-69.948683
"363745",-64.61068
"363750",-79.154532
"363752",-71.466206
"363759",-72.143982
"363760",-75.845835
"363762",-71.412834
"363763",-73.895795
"363766",-72.987701
"363770",-72.103892
"363771",-75.785342
"363772",-72.002517
"363776",-73.746248
"363777",-71.442452
"363781",-73.80783
"363783",-73.496341
"363786",-74.455505
"363788",-69.94497
"363801",-64.173844
"363802",-75.426175
"363803",-79.441177
"363805",-74.968297
"363812",-72.009182
"363815",-64.527517
"363819",-70.642081
"363820",-73.717691
"363821",-73.921037
"363822",-70.8012
"363825",-79.147278
"363827",-75.252134
"363829",-74.412645
"363831",-72.046954
"363834",-67.253428
"363840",-71.196224
"363841",-73.8853
"363843",-72.347663
"363844",-74.475626
"363853",-64.685643
"363870",-64.598155
"363874",-79.435845
"363877",-74.266487
"363886",-77.840271
"363887",-74.750595
"363888",-66.843976
"363895",-72.499879
"363899",-72.037431
"363903",-71.351805
"363904",-74.266057
"363906",-69.879095
"363909",-79.187814
"363910",-72.197196
"363912",-72.096618
"363914",-72.138374
"363915",-72.044061
"363916",-75.841483
"363917",-75.568632
"363920",-72.1747
"363921",-75.795533
"363924",-79.128465
"363925",-76.962862
"363926",-72.173072
"363933",-79.195237
"363934",-68.432023
