"","lat","lon"
"375920",45.547326,-75.429921
"375921",48.630155,-68.129234
"375923",46.781532,-71.260818
"375925",47.640926,-69.20122
"375929",45.210075,-72.585343
"375930",48.123231,-77.835575
"375931",45.386527,-72.100969
"375932",53.780691,-77.576558
"375935",45.351709,-72.040802
"375942",45.472847,-73.635712
"375945",48.143449,-77.8672
"375946",45.43781,-73.73384
"375947",48.334341,-69.395746
"375948",46.80929,-71.174058
"375953",47.29797,-79.42917
"375954",48.123152,-77.835611
"375955",48.332915,-69.394673
"375956",45.138042,-73.195696
"375957",45.358775,-72.047543
"375960",46.400819,-72.665069
"375967",45.357991,-72.070406
"375972",49.164921,-65.403769
"375974",46.880433,-71.101801
"375975",48.340796,-69.398578
"375981",45.229423,-74.029473
"375982",48.37924,-64.597765
"375989",47.93757,-70.489351
"375992",48.435857,-68.547699
"375996",45.469903,-73.657403
"376000",45.73823,-73.60599
"376001",49.164949,-65.403759
"376006",48.44972,-70.905288
"376007",45.33393,-72.04632
"376009",47.676657,-68.859088
"376013",45.469609,-75.778493
"376024",48.379248,-64.597738
"376028",48.394307,-77.46251
"376030",47.028694,-70.919085
"376035",48.123235,-77.835571
"376038",45.599368,-75.16818
"376039",45.201129,-72.07841
"376040",45.37641,-73.50804
"376042",48.123257,-77.835595
"376043",45.274093,-72.039683
"376048",46.190777,-73.680412
"376052",45.223491,-72.149922
"376054",46.922229,-71.257205
"376057",48.123254,-77.835599
"376075",48.123207,-77.835631
"376077",48.379222,-64.597743
"376081",48.334427,-69.396164
"376083",45.017978,-73.046683
"376085",47.434258,-70.498551
"376086",45.522464,-73.601008
"376089",48.379246,-64.597743
"376090",47.676652,-68.85929
"376093",45.2754,-72.154236
"376094",45.325632,-72.121088
"376105",48.334284,-69.395456
"376107",48.437864,-68.521241
"376108",45.201045,-72.110119
"376109",48.83008,-79.355184
"376112",45.539355,-73.579185
"376114",45.476298,-73.773327
"376115",45.682508,-76.190243
"376119",46.835937,-79.195081
"376120",46.871171,-71.641468
"376123",45.427944,-75.783622
"376124",48.360755,-79.00315
"376129",45.26209,-72.120186
"376135",48.336616,-69.394587
"376136",48.37921,-64.597741
"376141",48.360755,-79.003148
"376148",46.930987,-71.196164
"376152",48.179843,-79.123535
"376153",48.384943,-79.004035
"376157",45.341637,-72.161127
"376158",45.249893,-72.00038
"376161",47.441503,-70.496605
"376170",45.226496,-72.1893
"376171",48.379214,-64.597748
"376172",48.379236,-64.597772
"376173",45.301094,-72.066927
"376175",45.27039,-72.187177
"376176",45.769208,-75.801147
"376177",48.379233,-64.597756
"376184",48.37921,-64.597747
"376191",45.630312,-72.921815
"376192",45.203836,-72.069637
"376193",45.372768,-72.141454
"376196",45.045803,-73.429485
"376200",45.621693,-73.746539
"376205",45.508348,-73.589973
"376209",48.052595,-77.800055
"376211",46.556873,-71.261246
"376213",45.200518,-72.069063
"376217",45.318813,-72.056826
"376230",45.594602,-75.092808
"376231",45.31604,-72.649454
"376233",47.556025,-61.520697
"376234",48.667501,-68.012637
"376235",45.44036,-73.606507
"376236",48.123204,-77.835584
"376237",45.391277,-72.023812
"376240",45.304671,-73.68078
"376241",48.334416,-69.395821
"376244",47.876722,-69.703911
"376245",45.894358,-74.15336
"376248",45.222649,-72.046367
"376250",45.332424,-72.112762
"376251",48.248077,-78.978422
"376253",45.208656,-72.026318
"376258",45.779005,-76.387103
"376261",47.556843,-61.521695
"376262",45.206699,-72.129365
"376269",48.335076,-69.396368
"376270",46.960475,-71.394203
"376272",45.345115,-72.1526
"376276",46.857038,-71.242347
"376277",47.369256,-70.394167
"376279",45.389866,-72.195332
"376280",45.416141,-75.825299
"376282",48.101038,-79.310663
"376285",50.27173,-64.739449
"376291",45.270194,-72.187123
"376293",45.360269,-72.173947
"376295",48.379228,-64.597736
"376301",45.648831,-76.189857
"376303",46.67717,-71.380332
"376309",46.849554,-71.265115
"376310",45.104359,-72.452806
"376312",45.729728,-72.246417
"376314",45.641102,-75.928465
"376315",48.338703,-69.400787
"376316",45.390918,-72.024201
"376317",45.335907,-72.12841
"376319",46.402311,-72.50869
"376328",45.333569,-72.083042
"376329",48.240178,-78.201909
"376330",45.544003,-75.436738
"376332",45.376238,-72.044453
"376333",48.623696,-64.173853
"376338",45.532436,-73.962654
"376347",46.731888,-71.439631
"376348",48.381443,-79.009072
"376349",45.318067,-72.31057
"376352",50.647213,-70.201645
"376353",45.679695,-73.843086
"376356",47.064622,-70.535295
"376357",47.419142,-61.877923
"376362",48.123184,-77.835653
"376369",48.123213,-77.83558
"376371",45.457329,-73.446327
"376373",48.360218,-79.003497
"376380",46.396399,-72.518628
"376381",45.378575,-72.112554
"376384",46.856622,-71.241903
"376389",45.321092,-72.143573
"376390",48.564915,-78.052826
"376391",45.287196,-72.124275
"376392",45.781847,-76.153598
"376396",48.43666,-68.589237
"376397",45.459533,-73.621518
"376398",45.5456,-75.434617
"376400",48.334484,-69.395252
"376406",45.594518,-75.092703
"376410",46.621576,-75.070242
"376412",48.379233,-64.597765
"376415",47.324838,-79.441199
"376420",45.503743,-73.446263
"376424",48.128707,-77.838942
"376426",46.677081,-71.380595
"376427",45.60092,-73.717826
"376433",45.207505,-72.088707
"376434",48.379235,-64.597735
"376442",47.395289,-69.949559
"376445",45.337135,-72.079547
"376447",45.451093,-75.754468
"376452",45.215864,-72.052843
"376455",46.926805,-71.192007
"376458",48.123214,-77.835564
"376459",48.123213,-77.835668
"376461",47.055741,-71.883113
"376465",45.088676,-74.216969
"376467",46.856747,-71.242253
"376472",48.379207,-64.59777
"376477",45.477239,-73.754562
"376478",48.113632,-77.835916
"376480",45.242047,-72.015643
"376489",45.215077,-72.058869
"376490",48.123204,-77.835615
"376494",46.784882,-71.340622
"376495",48.364106,-78.978394
"376496",48.153257,-78.981478
"376497",48.379211,-64.597745
"376501",48.123231,-77.835589
"376502",45.188137,-72.620742
"376503",46.73598,-71.454833
"376505",48.379244,-64.597745
"376506",46.398938,-72.514671
"376510",46.926571,-71.197365
"376511",45.548276,-73.468387
"376512",46.84175,-71.205025
"376514",46.75741,-71.36819
"376516",45.406611,-74.164565
"376519",45.284991,-72.016943
"376520",45.474597,-73.773905
"376521",48.12319,-77.835573
"376522",45.378413,-73.97628
"376523",45.208371,-72.117015
"376526",45.268375,-72.01558
"376527",45.608277,-75.899176
"376529",45.598257,-75.101544
"376531",45.01339,-72.105629
"376532",45.440208,-71.084244
"376533",45.318104,-72.310457
"376535",45.302484,-72.191853
"376536",45.350384,-72.040184
"376537",48.336413,-69.394013
"376541",46.609272,-73.91402
"376545",48.123231,-77.835595
"376546",46.677302,-71.380492
"376552",46.145546,-76.041603
"376553",45.246178,-72.164859
"376554",45.101288,-72.617798
"376555",45.439882,-73.600747
"376559",46.856786,-71.241933
"376565",45.290079,-72.01839
"376566",45.454819,-75.71485
"376567",45.226254,-72.035536
"376568",45.292582,-72.152185
"376569",45.222411,-72.032626
"376570",45.283766,-72.173148
"376571",45.205682,-72.031339
"376575",45.422458,-75.795258
"376577",48.379214,-64.597757
"376579",45.610955,-73.796716
"376580",48.335539,-69.394201
"376583",46.872338,-71.3701
"376586",48.667509,-68.012637
"376587",48.452126,-68.511089
"376590",45.202322,-72.066639
"376591",48.376704,-68.725472
"376593",48.123191,-77.835656
"376595",45.266878,-72.018359
"376596",45.281388,-72.0951
"376597",48.123164,-77.835606
"376602",47.052849,-70.865019
"376603",45.471012,-74.308116
"376604",48.670319,-71.861816
"376606",45.206401,-72.124208
"376607",45.514977,-73.584629
"376609",45.523558,-73.596367
"376611",45.54947,-73.739012
"376614",48.379209,-64.597759
"376619",48.629005,-71.103668
"376621",48.123201,-77.835586
"376624",48.123208,-77.835606
"376626",45.210531,-72.009463
"376634",48.143011,-77.867714
"376643",45.366688,-72.15685
"376648",48.324954,-64.822221
"376650",47.879175,-69.703727
"376652",45.407989,-75.878813
"376653",46.856544,-71.241808
"376655",45.249237,-72.060367
"376657",45.309275,-72.028069
"376659",47.324808,-79.441213
"376660",45.299922,-72.112438
"376665",48.628436,-79.464884
"376667",45.29554,-73.242606
"376668",46.856994,-71.242147
"376669",48.123193,-77.835594
"376674",45.310925,-72.142537
"376680",48.334518,-69.395283
"376682",46.918746,-71.23444
"376684",48.361123,-79.002317
"376685",45.234442,-72.111481
"376686",45.280114,-72.187281
"376687",45.456498,-73.564828
"376692",46.857042,-71.242189
"376693",45.349247,-72.057046
"376697",45.334579,-72.130864
"376700",46.677382,-71.380594
"376701",45.441112,-73.600232
"376704",48.171787,-79.147155
"376705",47.65555,-68.504359
"376707",45.760105,-73.825608
"376711",48.68566,-72.482434
"376712",47.000676,-71.362782
"376716",45.557762,-75.728991
"376717",49.164918,-65.403756
"376718",45.063681,-73.164836
"376722",45.298337,-72.060863
"376729",45.470979,-71.625748
"376730",45.214238,-72.025998
"376735",45.386081,-72.087504
"376738",45.277105,-72.108224
"376740",45.028041,-73.043104
"376743",45.232733,-72.169973
"376745",48.363522,-78.976913
"376746",45.403934,-73.956012
"376749",45.791225,-75.803153
"376751",48.123218,-77.835608
"376753",48.123203,-77.835606
"376756",46.676644,-71.380208
"376762",48.123197,-77.835589
"376764",46.677176,-71.380515
"376765",48.123227,-77.835622
"376768",48.379249,-64.597733
"376769",46.857065,-71.242318
"376773",45.53736,-76.554877
"376775",48.271243,-64.741549
"376779",45.565763,-73.626493
"376783",48.107914,-66.061722
"376787",47.646352,-68.48079
"376788",46.89116,-71.29624
"376789",46.88655,-71.262376
"376790",46.819574,-71.228806
"376796",45.138112,-73.195836
"376800",46.870268,-71.211343
"376801",45.382858,-74.157974
"376803",45.532263,-76.11975
"376809",45.594573,-75.09276
"376811",48.379235,-64.597725
"376819",48.72543,-66.993095
"376820",45.187838,-72.620047
"376821",45.378567,-72.099703
"376823",45.49702,-73.596695
"376830",48.65022,-72.44326
"376831",48.33437,-69.395767
"376834",48.123222,-77.83562
"376841",48.953661,-72.367356
"376842",49.183542,-68.255953
"376843",45.435694,-73.952734
"376844",46.856931,-71.242069
"376846",45.379193,-72.17399
"376847",45.328576,-72.020467
"376849",45.78325,-73.975147
"376852",45.425094,-75.751971
"376853",45.594782,-75.092454
"376856",47.291345,-79.401237
"376858",45.470233,-73.934555
"376860",45.661319,-72.967592
"376861",45.216471,-72.110581
"376863",48.37921,-64.597712
"376866",48.360702,-79.003443
"376872",45.584795,-75.904992
"376873",45.33298,-72.143877
"376877",48.123206,-77.8356
"376879",45.263402,-72.085606
"376880",48.379226,-64.597763
"376881",45.383711,-72.187596
"376887",47.768576,-70.077941
"376892",45.239398,-72.152662
"376894",47.470017,-61.73826
"376895",48.339918,-69.399812
"376900",45.391918,-72.094
"376901",48.334441,-69.396127
"376903",45.546161,-75.428869
"376908",45.75916,-75.997252
"376909",45.388735,-72.020168
"376910",45.321945,-71.669197
"376911",49.164926,-65.403777
"376914",45.475538,-71.773742
"376920",48.123213,-77.835624
"376921",48.667502,-68.0126
"376924",45.042581,-73.430595
"376931",46.838232,-71.300034
"376941",48.379262,-64.597762
"376945",48.127269,-77.84124
"376946",48.379219,-64.597754
"376947",45.474728,-73.607995
"376950",45.217657,-72.147879
"376951",47.289501,-79.458718
"376953",48.379232,-64.59775
"376954",45.750861,-75.97032
"376955",48.425898,-68.517134
"376963",48.167887,-79.11715
"376967",45.594482,-75.092859
"376972",47.453995,-70.378547
"376974",48.142801,-77.866376
"376985",48.670309,-71.861782
"376987",45.384738,-72.193584
"376989",45.749339,-73.805617
"376990",48.418295,-77.566783
"376992",47.043105,-79.371374
"376995",45.636787,-75.657408
"377001",45.294684,-72.013237
"377003",45.289249,-72.074492
"377006",48.12321,-77.835598
"377008",45.515421,-75.621952
"377009",48.433117,-78.691765
"377010",47.556843,-61.521692
"377013",45.502511,-73.619597
"377019",47.846383,-70.008408
"377020",47.886223,-78.893895
"377021",46.790788,-71.328906
"377027",45.451937,-73.493867
"377029",45.816091,-77.046277
"377031",45.351965,-72.035506
"377033",48.123207,-77.835591
"377036",46.86745,-71.171258
"377039",45.270023,-72.011607
"377041",45.017235,-73.876152
"377042",48.379219,-64.597726
"377043",45.551079,-73.618956
"377048",45.29008,-72.024321
"377051",48.123237,-77.835575
"377052",48.140236,-77.865224
"377060",45.591536,-73.215028
"377063",45.359129,-72.174843
"377068",45.260498,-72.17141
"377070",45.837158,-76.533112
"377071",45.439384,-72.086463
"377073",47.556027,-61.520693
"377080",45.229369,-72.073285
"377081",45.325022,-72.11276
"377082",45.297939,-72.056698
"377083",48.379217,-64.597742
"377084",45.350861,-72.046609
"377086",46.253888,-74.642004
"377096",48.623691,-64.173837
"377100",45.779606,-75.789045
"377101",48.623687,-64.173857
"377102",48.378952,-64.597723
"377103",46.787697,-76.21263
"377104",46.643047,-76.113005
"377105",48.334313,-69.395413
"377106",48.123227,-77.83557
"377107",47.758322,-69.954188
"377108",49.0937,-66.661974
"377118",45.435182,-75.785328
"377119",45.272609,-72.086423
"377124",47.079616,-70.783043
"377126",48.379215,-64.597718
"377128",45.53035,-74.183533
"377130",48.123223,-77.835566
"377132",47.676891,-68.859771
"377137",45.353367,-72.085325
"377141",48.379253,-64.597739
"377147",45.306801,-72.044434
"377149",45.561428,-73.600469
"377150",49.164918,-65.403805
"377152",46.835696,-71.303072
"377153",49.145213,-68.372517
"377154",48.379204,-64.59775
"377161",45.213886,-72.170891
"377164",45.395459,-72.013451
"377165",45.658331,-73.774661
"377166",45.550086,-73.342281
"377167",49.164907,-65.40378
"377169",48.140022,-69.164147
"377173",48.334396,-69.395841
"377176",45.54786,-73.468944
"377177",45.071367,-73.718361
"377178",46.265502,-72.812897
"377182",48.379221,-64.59772
"377184",45.257834,-74.110199
"377186",46.609342,-73.914235
"377187",45.400318,-71.90372
"377190",48.364497,-78.994824
"377192",48.670319,-71.861824
"377193",45.509392,-73.569923
"377195",45.264484,-72.128217
"377196",46.677009,-71.379901
"377198",48.123203,-77.835592
"377202",48.123223,-77.835609
"377203",45.274429,-72.004638
"377206",45.138051,-73.19575
"377207",48.379225,-64.597767
"377208",45.325361,-72.094482
"377209",45.427971,-73.943258
"377215",45.318015,-72.101495
"377216",45.359195,-72.074748
"377217",45.256217,-72.178999
"377218",45.244702,-72.076573
"377219",47.837542,-69.879555
"377221",48.564859,-78.061923
"377222",45.581478,-73.178306
"377224",46.857206,-71.242372
"377227",46.836647,-79.204978
"377231",45.222254,-72.187872
"377234",48.360822,-79.00304
"377240",46.809562,-72.096906
"377242",45.456688,-73.553209
"377243",45.547861,-75.430744
"377244",46.83604,-71.304674
"377245",48.432276,-68.569797
"377258",48.564348,-78.062696
"377261",48.123185,-77.835587
"377262",52.330635,-77.086568
"377263",45.259319,-72.135726
"377266",45.44126,-73.600868
"377270",48.33364,-69.395486
"377271",47.324874,-79.441146
"377275",45.210027,-72.147162
"377276",45.367142,-72.06557
"377278",48.379211,-64.597759
"377279",45.396041,-72.096336
"377280",45.30864,-72.183772
"377285",45.390847,-72.189556
"377286",47.397548,-61.81788
"377287",45.288672,-72.162933
"377289",45.204214,-72.197136
"377291",45.374728,-72.092373
"377293",45.53695,-75.824639
"377294",48.871213,-79.104103
"377297",48.50387,-79.155985
"377302",45.455967,-73.552528
"377303",48.810662,-64.221402
"377306",48.123246,-77.83561
"377307",45.475115,-75.686424
"377308",46.380525,-74.879363
"377309",48.379229,-64.597766
"377310",45.950482,-72.232076
"377311",45.639719,-73.780933
"377315",45.475405,-73.562462
"377316",48.09737,-77.751817
"377317",49.021123,-71.343515
"377318",45.593759,-75.878777
"377325",45.420564,-72.623147
"377327",47.266288,-61.91542
"377330",46.4107,-76.1339
"377334",46.73595,-71.45478
"377335",48.171513,-79.147239
"377338",46.735972,-71.454645
"377341",48.379209,-64.597757
"377347",48.379228,-64.597745
"377348",45.519821,-73.496334
"377349",45.240241,-72.091813
"377351",45.465776,-73.633264
"377353",45.625783,-74.074005
"377354",45.473703,-73.764137
"377357",45.599907,-75.16795
"377359",47.892592,-70.475821
"377366",45.77878,-75.789138
"377374",48.171703,-79.146858
"377378",45.300311,-72.113928
"377380",48.513035,-79.367938
"377383",50.737575,-70.164528
"377390",45.291843,-72.07158
"377391",48.459958,-70.97722
"377395",45.976745,-73.173876
"377399",48.397542,-64.487122
"377400",47.419088,-61.878058
"377402",48.154926,-78.977626
"377404",45.475892,-73.773544
"377411",45.79138,-75.802895
"377412",45.866632,-74.471797
"377414",46.836635,-79.205739
"377418",48.379243,-64.597739
"377420",48.183587,-79.124102
"377423",45.682405,-76.190024
"377424",45.290726,-72.090141
"377425",45.67372,-73.506798
"377429",48.667499,-68.012636
"377431",45.86124,-74.491623
"377432",53.784534,-77.566961
"377437",45.258235,-74.114441
"377441",48.123228,-77.835571
"377443",45.732917,-73.823222
"377444",46.731717,-71.438492
"377445",45.681122,-73.755432
"377447",45.292345,-72.037363
"377449",45.537984,-73.821921
"377454",48.395017,-64.609778
"377457",45.125595,-73.001467
"377459",48.379218,-64.597751
"377460",48.55291,-79.035537
"377462",46.677064,-71.380628
"377463",49.095803,-66.667436
"377464",45.249345,-72.066282
"377465",45.361391,-72.129815
"377466",46.0369,-71.9079
"377467",48.429209,-78.694673
"377468",48.901431,-64.250787
"377476",46.779392,-71.276742
"377479",45.54521,-75.43448
"377481",45.357616,-72.151093
"377490",48.324944,-64.822237
"377491",45.382397,-72.039459
"377493",45.356897,-72.047774
"377495",48.136425,-68.7048
"377502",45.25299,-72.137311
"377503",45.468048,-73.792946
"377506",48.334548,-69.395188
"377507",48.123206,-77.835593
"377508",48.123181,-77.835625
"377510",45.372481,-72.025987
"377512",52.332243,-77.083597
"377514",45.508505,-73.589878
"377515",45.476114,-73.773381
"377520",48.483628,-68.486833
"377522",48.62372,-64.173874
"377524",48.667501,-68.012617
"377526",45.419894,-73.822773
"377530",46.677262,-71.380385
"377531",46.857004,-71.242243
"377534",45.47474,-73.598177
"377535",45.274478,-72.020612
"377537",45.212438,-72.063563
"377538",45.744647,-73.4527
"377539",47.221018,-61.959061
"377541",48.123209,-77.835554
"377542",45.71335,-73.571434
"377547",45.294095,-72.136142
"377548",45.355448,-72.093075
"377550",47.75795,-69.952728
"377551",47.905639,-70.04935
"377556",48.123214,-77.835614
"377557",45.487466,-74.007411
"377560",46.674252,-72.711943
"377563",45.492438,-75.782552
"377571",48.149463,-69.713238
"377573",45.506786,-73.590653
"377575",45.354094,-72.157581
"377576",45.017294,-73.876067
"377577",45.640359,-73.33685
"377578",45.374286,-72.17706
"377579",45.534286,-75.701295
"377581",48.361088,-79.00216
"377583",45.657494,-75.91956
"377585",45.44931,-75.708412
"377591",45.049317,-74.24768
"377593",45.536263,-73.431419
"377598",47.429317,-70.445962
"377599",47.758034,-69.953845
"377601",48.379246,-64.597766
"377604",49.164933,-65.403778
"377605",45.47463,-73.754264
"377607",48.324964,-64.822279
"377608",48.43607,-68.522474
"377609",45.544458,-73.306562
"377610",46.320089,-74.213039
"377614",45.212794,-72.144021
"377615",48.503873,-79.155967
"377617",45.343289,-72.068117
"377618",47.26631,-61.915518
"377620",47.266307,-61.91543
"377622",45.508153,-73.60031
"377623",45.485754,-75.626959
"377628",48.123217,-77.835598
"377630",45.792078,-71.638906
"377631",45.563015,-73.566872
"377636",47.676647,-68.859188
"377638",48.380749,-79.00864
"377648",45.666341,-75.583069
"377649",45.401142,-75.778206
"377656",48.670337,-71.861821
"377657",45.78073,-71.34563
"377661",45.232628,-72.175025
"377665",45.501622,-73.613347
"377666",46.717071,-71.54219
"377667",45.310057,-72.113872
"377671",45.578216,-71.955905
"377673",49.164911,-65.403813
"377674",45.36682,-72.087025
"377676",45.383781,-72.12243
"377677",45.438233,-72.98607
"377679",48.631391,-79.464889
"377683",45.313852,-72.05876
"377686",46.946364,-71.318719
"377688",48.670315,-71.861781
"377689",45.374225,-72.167864
"377693",45.304679,-72.182889
"377698",48.123216,-77.835587
"377705",47.290954,-79.456301
"377708",46.293225,-73.615242
"377711",45.560281,-73.566772
"377712",45.546972,-75.429301
"377713",45.274421,-72.084469
"377716",48.360702,-79.003053
"377722",45.244503,-72.091551
"377724",46.856973,-71.242328
"377726",48.123218,-77.835596
"377728",46.191723,-73.675331
"377729",45.536583,-73.858896
"377730",45.061689,-73.163066
"377731",45.378864,-72.028113
"377734",47.42813,-70.496445
"377747",46.419902,-70.079534
"377749",48.433105,-78.692192
"377753",45.224532,-72.189236
"377754",45.304789,-72.102702
"377755",46.40388,-72.502865
"377756",48.454505,-68.492117
"377759",45.777503,-73.632393
"377764",48.123233,-77.835616
"377765",45.676003,-75.95985
"377766",47.556838,-61.521543
"377769",45.442934,-73.604448
"377772",47.290314,-79.455934
"377774",48.335711,-69.3939
"377775",45.545376,-75.437306
"377777",45.838277,-73.37269
"377779",48.101042,-79.310665
"377781",46.677169,-71.380472
"377786",45.443494,-73.595349
"377789",48.513028,-79.367941
"377791",47.576386,-68.92056
"377793",48.433075,-78.692122
"377798",48.379224,-64.597761
"377801",48.123232,-77.835583
"377803",47.29802,-79.42945
"377806",48.154912,-78.97776
"377808",46.155915,-76.040668
"377810",45.594692,-75.09236
"377814",48.512855,-79.368235
"377818",48.667501,-68.012621
"377820",45.235542,-72.155111
"377821",45.345337,-72.099652
"377822",48.379408,-64.597642
"377824",46.346886,-72.531975
"377832",48.379278,-64.597751
"377835",47.29802,-79.429367
"377836",47.419142,-61.877925
"377838",48.807675,-64.255195
"377839",45.232962,-72.171869
"377840",46.736003,-71.454705
"377842",48.379225,-64.597761
"377846",49.051208,-66.821719
"377847",45.367254,-72.10974
"377848",50.653125,-70.204033
"377852",45.425964,-73.591838
"377854",48.381216,-79.008857
"377856",48.334662,-69.395081
"377857",45.314069,-72.04512
"377860",45.540701,-76.564845
"377868",47.908867,-70.466471
"377869",45.44729,-73.357492
"377870",52.330704,-77.086819
"377871",48.123215,-77.835597
"377873",48.503868,-79.155978
"377877",45.517923,-73.669411
"377878",48.379225,-64.59774
"377879",53.78304,-77.567218
"377884",45.021696,-72.721723
"377888",45.476289,-73.769225
"377890",48.435501,-68.516828
"377891",48.379213,-64.597718
"377899",45.760124,-75.99759
"377901",45.329259,-72.058472
"377902",45.211273,-72.022081
"377903",45.537294,-76.550617
"377905",45.321259,-72.102197
"377906",46.918391,-79.178822
"377908",45.523939,-73.36221
"377911",45.964723,-75.62593
"377915",45.017265,-73.876086
"377917",45.492833,-73.60547
"377925",48.385557,-79.003714
"377927",45.242457,-72.025586
"377928",45.471989,-74.039543
"377931",45.359558,-73.979202
"377935",45.052467,-71.534085
"377936",48.123192,-77.835608
"377937",45.556128,-73.217418
"377939",46.677258,-71.380454
"377941",48.379265,-64.597746
"377948",47.266308,-61.91546
"377953",45.246867,-72.101773
"377954",47.676799,-68.858974
"377958",48.334375,-69.395805
"377959",45.291818,-72.149058
"377965",45.308407,-72.123652
"377970",45.36563,-71.847437
"377973",48.123206,-77.83559
"377975",45.220801,-72.106819
"377976",48.323954,-64.698118
"377982",48.379222,-64.597723
"377985",45.778705,-75.789213
"377988",45.475381,-73.771972
"377994",45.230414,-72.049169
"377995",48.565474,-78.061022
"377996",45.444521,-73.601747
"378003",45.475433,-73.771358
"378004",45.581158,-73.178089
"378005",46.049125,-71.217743
"378006",45.096028,-74.225242
"378008",45.446499,-73.828911
"378014",48.123195,-77.835645
"378017",46.676708,-71.380473
"378018",45.510548,-75.915451
"378027",45.520089,-73.496317
"378029",47.70363,-70.596803
"378030",46.147386,-76.038547
"378033",48.123221,-77.835595
"378036",48.183522,-79.124097
"378040",45.318058,-72.033703
"378041",45.017256,-73.046719
"378048",48.436388,-68.52307
"378049",48.334341,-69.395756
"378050",45.34023,-72.080506
"378052",45.501321,-73.554393
"378055",48.566383,-78.074755
"378058",45.381573,-72.168617
"378059",48.179792,-79.123595
"378060",45.389963,-72.10052
"378063",48.155028,-78.977578
"378064",48.379216,-64.597745
"378067",46.572416,-71.427955
"378070",45.364669,-72.152175
"378074",47.484916,-68.826445
"378075",45.413875,-75.760997
"378077",46.402952,-72.504619
"378080",48.379219,-64.597777
"378086",46.265421,-72.812842
"378091",45.584239,-73.219403
"378095",45.751991,-74.8009
"378096",45.297149,-72.105599
"378097",45.449778,-73.805091
"378099",45.523513,-73.596397
"378102",45.266613,-72.184651
"378107",45.230421,-72.167373
"378112",45.015653,-73.079418
"378119",45.335107,-72.102036
"378122",46.822887,-71.496851
"378130",48.334569,-69.395166
"378131",48.347512,-64.687347
"378135",45.257704,-72.064025
"378140",46.523788,-73.751521
"378142",47.701664,-68.584095
"378146",48.807988,-64.251714
"378148",45.082681,-71.601013
"378150",48.667496,-68.012644
"378151",48.334249,-69.395477
"378152",45.385516,-72.149603
"378155",48.040237,-78.973913
"378159",46.048048,-74.29
"378164",48.379242,-64.597785
"378165",49.224352,-63.047128
"378167",48.630147,-68.129226
"378171",46.677228,-71.380477
"378173",45.338599,-72.191154
"378175",45.464223,-75.764938
"378181",46.404008,-72.502764
"378183",45.570531,-75.678518
"378189",45.270953,-72.007959
"378190",45.362477,-72.144094
"378191",48.379222,-64.597739
"378192",45.602035,-73.247917
"378194",45.737929,-75.008817
"378195",46.947714,-72.252817
"378196",45.439898,-73.600717
"378197",45.53112,-73.863289
"378200",45.331812,-72.194506
"378203",46.677162,-71.380602
"378204",46.855119,-71.49097
"378205",48.142686,-77.868467
"378206",45.209472,-72.722642
"378207",45.137949,-73.195692
"378209",47.346833,-79.195267
"378214",46.399448,-72.66189
"378218",45.294997,-72.193639
"378220",45.243913,-72.105811
"378221",45.547202,-73.442009
"378224",45.408814,-74.150792
"378226",45.506635,-73.590769
"378227",45.434397,-73.697151
"378231",45.379731,-72.17827
"378232",45.433986,-75.784097
"378233",45.442113,-73.598128
"378234",48.106114,-79.3061
"378236",48.435445,-68.516718
"378237",45.555411,-73.176978
"378238",45.379827,-72.056197
"378240",45.273583,-72.133743
"378241",48.616747,-77.987793
"378244",48.379224,-64.597744
"378246",45.344389,-72.178867
"378247",48.123206,-77.835625
"378248",46.011397,-74.257611
"378249",48.379215,-64.597772
"378250",48.123215,-77.835595
"378251",45.445505,-73.695842
"378252",45.282127,-72.060345
"378255",45.363184,-72.176013
"378258",45.295134,-72.117421
"378261",45.317089,-72.158016
"378262",45.115866,-72.903588
"378263",48.15515,-78.978156
"378276",45.443764,-73.60381
"378278",48.379225,-64.597735
"378280",45.437511,-72.862579
"378283",45.225455,-72.075329
"378284",45.204011,-72.13154
"378286",45.598231,-75.101844
"378288",45.474693,-73.813662
"378289",48.379263,-64.597719
"378290",47.556845,-61.521695
"378291",45.271153,-72.191952
"378293",45.379641,-75.807097
"378296",48.37933,-64.597649
"378297",45.558814,-73.530916
"378298",49.164916,-65.403818
"378300",48.360785,-79.003165
"378302",46.856589,-71.242211
"378304",45.282975,-72.042563
"378305",46.790991,-71.33592
"378307",47.646436,-68.480711
"378308",48.123203,-77.835611
"378314",45.363863,-72.056782
"378316",45.738852,-74.999297
"378318",45.306317,-72.274038
"378323",46.677191,-71.380497
"378324",45.250427,-72.164282
"378326",45.446411,-73.828865
"378329",47.757803,-69.953759
"378336",49.285832,-79.147932
"378337",46.789125,-71.332925
"378340",45.597971,-76.180039
"378345",45.281408,-72.083588
"378350",45.568108,-75.846458
"378351",45.48448,-73.573453
"378352",45.658313,-73.908778
"378357",45.267202,-72.175733
"378364",47.859839,-78.835792
"378365",45.430061,-75.778915
"378366",45.020918,-73.045125
"378367",47.550613,-69.806325
"378368",46.677207,-71.38052
"378374",48.379224,-64.597749
"378377",45.778644,-76.387121
"378380",48.123146,-77.835597
"378384",45.67527,-73.8697
"378385",45.47432,-73.759973
"378386",46.677106,-71.380382
"378388",45.213626,-72.18071
"378389",45.389702,-72.127044
"378390",45.13793,-73.195471
"378391",48.381228,-79.008958
