"","annee","nombre_especes","latitude","longitude"
"1",2020,1,45.009472,-73.969242
"2",2020,1,45.016236,-73.820733
"3",2020,1,45.016456,-73.82013
"4",2020,1,45.016464,-73.820205
"5",2020,1,45.016511,-73.820183
"6",2020,1,45.018073,-73.046459
"7",2020,1,45.018221,-73.046432
"8",2020,1,45.01842,-73.046628
"9",2020,1,45.018722,-74.488778
"10",2020,1,45.019112,-73.045931
"11",2020,1,45.019297,-73.081153
"12",2020,1,45.019641,-71.916209
"13",2020,1,45.019679,-71.916127
"14",2020,1,45.020009,-71.896055
"15",2020,1,45.020149,-72.663167
"16",2020,1,45.020706,-73.079766
"17",2020,1,45.020998,-71.966814
"18",2020,1,45.021308,-72.721733
"19",2020,1,45.021482,-73.079848
"20",2020,1,45.021611,-74.488871
"21",2020,1,45.021667,-72.721787
"22",2020,1,45.021781,-72.721955
"23",2020,1,45.021789,-72.721925
"24",2020,1,45.021817,-72.72197
"25",2020,1,45.021958,-72.722106
"26",2020,5,45.022114,-73.058191
"27",2020,1,45.022125,-72.72215
"28",2020,1,45.02222,-72.722122
"29",2020,1,45.02283,-73.078951
"30",2020,1,45.022836,-73.082507
"31",2020,1,45.02287,-73.077363
"32",2020,3,45.023192,-73.044045
"33",2020,1,45.023317,-72.722558
"34",2020,1,45.024605,-73.082303
"35",2020,3,45.024724,-73.043432
"36",2020,14,45.024885,-72.146449
"37",2020,1,45.028878,-73.042716
"38",2020,1,45.030079,-73.072889
"39",2020,1,45.032295,-73.044227
"40",2020,18,45.034636,-72.935641
"41",2020,1,45.038434,-72.175314
"42",2020,1,45.038476,-72.175248
"43",2020,1,45.039273,-72.174313
"44",2020,1,45.039336,-72.17434
"45",2020,1,45.040725,-72.820679
"46",2020,1,45.041111,-72.566389
"47",2020,1,45.041831,-74.466523
"48",2020,2,45.043183,-73.25238
"49",2020,1,45.04323,-73.583576
"50",2020,2,45.043249,-73.584209
"51",2020,1,45.043611,-72.567222
"52",2020,2,45.0444,-73.58411
"53",2020,1,45.045068,-72.824372
"54",2020,1,45.045167,-72.824318
"55",2020,1,45.045906,-73.606322
"56",2020,1,45.046111,-73.595
"57",2020,1,45.046606,-73.587429
"58",2020,1,45.046664,-73.587684
"59",2020,1,45.046667,-73.5875
"60",2020,1,45.046812,-73.588603
"61",2020,1,45.046834,-72.825559
"62",2020,1,45.046944,-73.5875
"63",2020,1,45.046972,-73.588661
"64",2020,1,45.047339,-73.171892
"65",2020,1,45.048611,-73.598889
"66",2020,1,45.049428,-74.246853
"67",2020,1,45.049722,-73.595278
"68",2020,1,45.050347,-73.578695
"69",2020,1,45.051667,-73.173611
"70",2020,1,45.054056,-71.563628
"71",2020,1,45.057567,-72.750978
"72",2020,1,45.060329,-73.078296
"73",2020,1,45.060347,-73.577349
"74",2020,1,45.061781,-73.577354
"75",2020,1,45.06366,-73.299029
"76",2020,1,45.063856,-73.576796
"77",2020,1,45.065121,-73.165759
"78",2020,3,45.06598,-73.165703
"79",2020,1,45.069738,-73.09428
"80",2020,1,45.070419,-73.170286
"81",2020,1,45.071307,-71.94693
"82",2020,1,45.071944,-73.575833
"83",2020,2,45.072373,-73.104259
"84",2020,1,45.073011,-73.161673
"85",2020,1,45.073071,-73.160195
"86",2020,1,45.073216,-73.118554
"87",2020,1,45.074897,-73.373283
"88",2020,1,45.074956,-73.373183
"89",2020,1,45.075425,-72.6671
"90",2020,1,45.081076,-72.546041
"91",2020,1,45.081684,-73.126646
"92",2020,1,45.082023,-73.372864
"93",2020,1,45.08207,-73.125534
"94",2020,1,45.082674,-73.125135
"95",2020,2,45.083333,-72.366667
"96",2020,2,45.083677,-71.597909
"97",2020,1,45.083959,-71.585515
"98",2020,1,45.084972,-73.406022
"99",2020,1,45.085553,-74.213225
"100",2020,1,45.086464,-72.536788
"101",2020,1,45.087246,-74.214971
"102",2020,1,45.087504,-74.214329
"103",2020,1,45.087668,-72.544636
"104",2020,1,45.08773,-74.215783
"105",2020,1,45.088171,-74.216522
"106",2020,1,45.088248,-72.536218
"107",2020,1,45.088333,-71.558333
"108",2020,1,45.08841,-74.216577
"109",2020,1,45.088769,-74.216994
"110",2020,1,45.088897,-74.217079
"111",2020,2,45.088902,-74.217079
"112",2020,1,45.089006,-74.21733
"113",2020,1,45.089116,-72.536983
"114",2020,1,45.089165,-74.217418
"115",2020,1,45.089588,-74.217902
"116",2020,1,45.092076,-72.542215
"117",2020,1,45.092815,-74.22166
"118",2020,1,45.094938,-71.551722
"119",2020,1,45.095158,-72.545553
"120",2020,1,45.095247,-71.551242
"121",2020,1,45.095364,-71.726951
"122",2020,1,45.097222,-72.551944
"123",2020,1,45.097778,-72.555556
"124",2020,1,45.099576,-72.56101
"125",2020,1,45.1,-72.81
"126",2020,1,45.100334,-72.564285
"127",2020,1,45.102432,-72.532646
"128",2020,1,45.104668,-72.79229
"129",2020,1,45.106389,-73.596944
"130",2020,1,45.106667,-73.596944
"131",2020,1,45.111276,-73.971829
"132",2020,1,45.111278,-72.085356
"133",2020,1,45.114585,-73.23851
"134",2020,2,45.120891,-72.641233
"135",2020,1,45.123056,-73.471111
"136",2020,1,45.123333,-73.475278
"137",2020,3,45.123611,-73.478889
"138",2020,1,45.12366,-73.479022
"139",2020,1,45.125833,-72.504842
"140",2020,1,45.126708,-72.449751
"141",2020,1,45.131414,-72.685792
"142",2020,1,45.132553,-71.803188
"143",2020,1,45.133208,-72.058128
"144",2020,2,45.134809,-72.385573
"145",2020,1,45.13524,-72.988956
"146",2020,1,45.135299,-73.194761
"147",2020,1,45.135952,-73.193114
"148",2020,1,45.13659,-71.809188
"149",2020,1,45.136753,-72.236766
"150",2020,1,45.136877,-72.237034
"151",2020,1,45.137877,-73.195463
"152",2020,1,45.13793,-73.195721
"153",2020,1,45.138489,-74.358017
"154",2020,1,45.138492,-74.358353
"155",2020,1,45.138595,-73.194134
"156",2020,1,45.138847,-74.358187
"157",2020,1,45.139059,-72.252236
"158",2020,1,45.139667,-74.359147
"159",2020,1,45.141103,-73.058781
"160",2020,2,45.142588,-72.232476
"161",2020,1,45.143889,-71.808056
"162",2020,2,45.144007,-73.057751
"163",2020,1,45.145284,-72.499879
"164",2020,1,45.146974,-71.80429
"165",2020,1,45.150022,-73.052593
"166",2020,2,45.151192,-73.050269
"167",2020,1,45.166801,-72.871202
"168",2020,1,45.178805,-71.934638
"169",2020,1,45.17889,-72.028893
"170",2020,1,45.179023,-72.029187
"171",2020,1,45.184343,-71.93783
"172",2020,1,45.187079,-73.428052
"173",2020,1,45.188242,-72.071701
"174",2020,1,45.189963,-72.61985
"175",2020,1,45.190512,-73.265543
"176",2020,1,45.193324,-73.695359
"177",2020,1,45.200021,-72.013824
"178",2020,1,45.200038,-72.059766
"179",2020,1,45.200077,-72.087532
"180",2020,1,45.200266,-72.160328
"181",2020,1,45.200346,-72.198952
"182",2020,1,45.200627,-72.037048
"183",2020,1,45.200677,-72.125847
"184",2020,1,45.200702,-72.170625
"185",2020,1,45.200839,-72.044789
"186",2020,1,45.200908,-72.07804
"187",2020,1,45.200922,-72.122103
"188",2020,1,45.200978,-72.104493
"189",2020,1,45.201088,-72.086234
"190",2020,1,45.201242,-72.067636
"191",2020,1,45.201248,-72.102252
"192",2020,1,45.201348,-72.029123
"193",2020,1,45.20136,-72.044871
"194",2020,1,45.201434,-72.518941
"195",2020,1,45.201707,-72.029847
"196",2020,1,45.201801,-72.091123
"197",2020,1,45.201804,-72.105298
"198",2020,1,45.20185,-72.181356
"199",2020,1,45.201978,-72.002856
"200",2020,1,45.202057,-72.145166
"201",2020,1,45.20233,-72.0214
"202",2020,1,45.202441,-72.008938
"203",2020,1,45.2025,-72.185479
"204",2020,1,45.202526,-72.094563
"205",2020,1,45.202639,-72.334609
"206",2020,1,45.202642,-72.041593
"207",2020,1,45.202767,-72.107506
"208",2020,1,45.202797,-72.09006
"209",2020,1,45.203038,-72.057461
"210",2020,1,45.203308,-72.174718
"211",2020,1,45.203372,-72.178947
"212",2020,1,45.203469,-72.367647
"213",2020,1,45.203675,-72.052938
"214",2020,1,45.203679,-72.180505
"215",2020,1,45.203716,-72.118245
"216",2020,1,45.203797,-72.097375
"217",2020,1,45.203973,-72.009504
"218",2020,1,45.203996,-72.186873
"219",2020,1,45.204034,-72.09174
"220",2020,1,45.204218,-72.108547
"221",2020,1,45.204345,-72.038945
"222",2020,1,45.204482,-72.102216
"223",2020,1,45.204609,-72.05159
"224",2020,1,45.205119,-72.156953
"225",2020,1,45.205239,-72.817543
"226",2020,1,45.205254,-72.066271
"227",2020,1,45.20538,-72.080952
"228",2020,1,45.205577,-72.054366
"229",2020,1,45.205872,-72.015937
"230",2020,1,45.205877,-72.033328
"231",2020,1,45.20591,-72.129621
"232",2020,1,45.205946,-72.010678
"233",2020,1,45.205983,-72.226825
"234",2020,1,45.206069,-72.008798
"235",2020,1,45.206253,-72.134437
"236",2020,1,45.20641,-72.01632
"237",2020,1,45.20657,-72.012458
"238",2020,1,45.206921,-72.165758
"239",2020,1,45.20693,-72.06267
"240",2020,1,45.206948,-72.036541
"241",2020,1,45.207113,-72.044837
"242",2020,1,45.207142,-72.079125
"243",2020,1,45.20715,-72.112083
"244",2020,1,45.207198,-72.01755
"245",2020,1,45.207263,-72.022482
"246",2020,1,45.207373,-72.077882
"247",2020,1,45.207729,-72.044961
"248",2020,1,45.207752,-72.122169
"249",2020,1,45.207861,-72.027746
"250",2020,1,45.207947,-72.01764
"251",2020,1,45.207993,-72.163461
"252",2020,1,45.208017,-72.130006
"253",2020,1,45.208634,-72.035722
"254",2020,1,45.208639,-72.07416
"255",2020,1,45.208728,-72.176474
"256",2020,1,45.208786,-72.50729
"257",2020,1,45.208797,-72.034663
"258",2020,1,45.208829,-72.098478
"259",2020,1,45.208891,-72.130142
"260",2020,1,45.208892,-72.025901
"261",2020,1,45.208901,-72.173008
"262",2020,1,45.209072,-72.059062
"263",2020,1,45.209163,-72.094998
"264",2020,1,45.2092,-72.178966
"265",2020,1,45.209255,-72.004565
"266",2020,1,45.209267,-72.178629
"267",2020,1,45.209356,-72.076396
"268",2020,1,45.209509,-72.219387
"269",2020,1,45.209682,-72.096895
"270",2020,1,45.209803,-72.178342
"271",2020,1,45.209839,-72.186614
"272",2020,1,45.209962,-72.147504
"273",2020,1,45.210178,-72.059377
"274",2020,1,45.210575,-72.183494
"275",2020,1,45.210805,-72.176679
"276",2020,1,45.210846,-72.197083
"277",2020,1,45.210998,-72.098579
"278",2020,1,45.211012,-72.123048
"279",2020,1,45.211101,-72.18149
"280",2020,1,45.21135,-72.10284
"281",2020,1,45.211495,-72.163997
"282",2020,1,45.21155,-72.196769
"283",2020,1,45.211593,-72.113478
"284",2020,1,45.211656,-72.29637
"285",2020,1,45.211695,-72.129372
"286",2020,1,45.211738,-72.044158
"287",2020,1,45.211845,-72.147183
"288",2020,1,45.212308,-72.050846
"289",2020,1,45.212522,-72.176273
"290",2020,1,45.212534,-72.072803
"291",2020,4,45.212875,-72.538537
"292",2020,1,45.213029,-72.15786
"293",2020,1,45.21312,-72.538189
"294",2020,1,45.213216,-72.095119
"295",2020,1,45.213314,-72.182462
"296",2020,1,45.213365,-72.010083
"297",2020,1,45.21341,-72.142297
"298",2020,1,45.213419,-72.046966
"299",2020,1,45.213606,-72.168041
"300",2020,1,45.213978,-72.184634
"301",2020,1,45.214076,-72.049667
"302",2020,1,45.214349,-72.049951
"303",2020,1,45.214508,-72.147121
"304",2020,1,45.21465,-72.085571
"305",2020,1,45.214681,-72.000007
"306",2020,1,45.214748,-72.046085
"307",2020,1,45.214783,-72.078662
"308",2020,1,45.215047,-72.035135
"309",2020,1,45.215121,-72.082461
"310",2020,1,45.215167,-72.098031
"311",2020,1,45.215276,-72.135099
"312",2020,1,45.215286,-72.018625
"313",2020,1,45.21554,-72.123573
"314",2020,1,45.215837,-72.1556
"315",2020,1,45.215853,-72.108539
"316",2020,1,45.215876,-72.026285
"317",2020,1,45.215975,-72.336762
"318",2020,1,45.216017,-72.156715
"319",2020,1,45.216051,-72.339902
"320",2020,1,45.216176,-72.094879
"321",2020,1,45.216366,-72.018822
"322",2020,1,45.216439,-72.104898
"323",2020,1,45.216452,-72.103908
"324",2020,1,45.216506,-72.019242
"325",2020,1,45.216722,-72.089823
"326",2020,1,45.217035,-72.279054
"327",2020,1,45.217243,-72.107275
"328",2020,1,45.217363,-72.151141
"329",2020,1,45.217695,-72.054068
"330",2020,1,45.217699,-72.079332
"331",2020,1,45.217761,-72.364223
"332",2020,1,45.217969,-72.080852
"333",2020,1,45.217991,-72.376545
"334",2020,1,45.218042,-72.167041
"335",2020,1,45.218112,-72.08787
"336",2020,1,45.218141,-72.122536
"337",2020,1,45.21823,-74.114018
"338",2020,1,45.218371,-72.733356
"339",2020,1,45.218496,-72.025644
"340",2020,1,45.218576,-72.039821
"341",2020,1,45.218675,-72.070371
"342",2020,1,45.218709,-72.1118
"343",2020,1,45.218836,-72.050798
"344",2020,1,45.218851,-72.25919
"345",2020,1,45.218933,-72.036594
"346",2020,1,45.218969,-72.147198
"347",2020,1,45.21904,-72.146554
"348",2020,1,45.219046,-72.117138
"349",2020,1,45.21906,-72.027244
"350",2020,1,45.219242,-72.198003
"351",2020,1,45.219278,-72.035221
"352",2020,1,45.219461,-72.179295
"353",2020,1,45.21958,-72.051969
"354",2020,1,45.219616,-72.152814
"355",2020,1,45.219677,-72.060341
"356",2020,1,45.219758,-72.024743
"357",2020,1,45.220296,-72.061828
"358",2020,1,45.220362,-72.087122
"359",2020,1,45.220455,-72.162449
"360",2020,1,45.220707,-72.170651
"361",2020,1,45.220796,-72.156762
"362",2020,1,45.220981,-72.128316
"363",2020,1,45.221141,-72.14535
"364",2020,1,45.221386,-72.006954
"365",2020,1,45.221401,-72.035294
"366",2020,1,45.221514,-72.048694
"367",2020,1,45.221668,-72.077616
"368",2020,1,45.221874,-72.092179
"369",2020,1,45.222206,-72.052894
"370",2020,1,45.222327,-72.178099
"371",2020,1,45.222359,-72.135054
"372",2020,1,45.222423,-72.056131
"373",2020,1,45.222536,-72.029219
"374",2020,1,45.222603,-72.14418
"375",2020,1,45.222674,-72.021188
"376",2020,1,45.22274,-72.125643
"377",2020,1,45.22296,-72.021443
"378",2020,1,45.223266,-72.041743
"379",2020,1,45.22331,-72.165977
"380",2020,1,45.223329,-72.033619
"381",2020,1,45.223413,-72.09744
"382",2020,1,45.22342,-72.075398
"383",2020,1,45.223565,-72.086317
"384",2020,1,45.22366,-72.00698
"385",2020,1,45.223661,-72.000104
"386",2020,1,45.223726,-72.146399
"387",2020,1,45.223812,-72.043964
"388",2020,1,45.223854,-72.072034
"389",2020,1,45.223964,-72.006836
"390",2020,1,45.224538,-72.165255
"391",2020,1,45.224573,-72.035282
"392",2020,1,45.224701,-72.166055
"393",2020,1,45.224711,-72.102379
"394",2020,1,45.224813,-72.128561
"395",2020,1,45.224838,-72.167658
"396",2020,1,45.224863,-72.310461
"397",2020,1,45.224916,-72.047417
"398",2020,1,45.225298,-72.126621
"399",2020,1,45.225465,-72.071971
"400",2020,1,45.225536,-72.1684
"401",2020,1,45.225539,-72.113208
"402",2020,1,45.225561,-72.242075
"403",2020,1,45.225589,-72.09357
"404",2020,1,45.225635,-72.157774
"405",2020,1,45.225748,-72.056493
"406",2020,1,45.225825,-72.159511
"407",2020,1,45.22586,-72.118156
"408",2020,1,45.225984,-72.060692
"409",2020,1,45.226016,-72.000733
"410",2020,1,45.226045,-72.056798
"411",2020,1,45.226088,-72.056753
"412",2020,1,45.226167,-72.151963
"413",2020,1,45.22635,-72.16991
"414",2020,1,45.226486,-72.078201
"415",2020,1,45.226828,-72.241296
"416",2020,1,45.22698,-72.084835
"417",2020,1,45.227049,-72.188267
"418",2020,1,45.227075,-72.137053
"419",2020,1,45.227161,-72.170569
"420",2020,1,45.227203,-72.192247
"421",2020,1,45.227488,-72.028419
"422",2020,1,45.22757,-72.090378
"423",2020,1,45.227603,-72.107253
"424",2020,1,45.227773,-72.016511
"425",2020,1,45.228203,-72.00485
"426",2020,1,45.228253,-72.012321
"427",2020,1,45.228341,-72.050385
"428",2020,1,45.22836,-72.119197
"429",2020,1,45.228506,-72.116334
"430",2020,1,45.228793,-72.157828
"431",2020,1,45.228819,-72.090543
"432",2020,1,45.228834,-72.075385
"433",2020,1,45.228871,-72.171335
"434",2020,1,45.229007,-72.01667
"435",2020,1,45.229288,-72.110724
"436",2020,1,45.229377,-72.229277
"437",2020,1,45.229499,-72.40544
"438",2020,1,45.229539,-72.030923
"439",2020,1,45.229558,-72.194088
"440",2020,1,45.229583,-72.16846
"441",2020,1,45.229747,-72.184429
"442",2020,1,45.229879,-72.172597
"443",2020,1,45.230267,-72.013119
"444",2020,1,45.230368,-72.104613
"445",2020,1,45.230384,-72.15726
"446",2020,1,45.230402,-72.228055
"447",2020,1,45.230446,-72.123633
"448",2020,1,45.23057,-72.125763
"449",2020,1,45.230612,-72.044529
"450",2020,1,45.230653,-72.00848
"451",2020,1,45.230849,-72.174323
"452",2020,1,45.230903,-72.145139
"453",2020,1,45.230957,-72.077727
"454",2020,1,45.230995,-72.062253
"455",2020,1,45.231085,-72.008606
"456",2020,1,45.231109,-72.040568
"457",2020,1,45.231147,-72.108159
"458",2020,1,45.231229,-72.103001
"459",2020,1,45.231327,-72.144203
"460",2020,1,45.231356,-72.037745
"461",2020,1,45.231574,-72.182544
"462",2020,1,45.231632,-72.167607
"463",2020,1,45.231652,-72.144027
"464",2020,1,45.231682,-72.169665
"465",2020,1,45.231688,-72.00517
"466",2020,1,45.231699,-72.1805
"467",2020,1,45.231714,-72.038621
"468",2020,1,45.231782,-72.042536
"469",2020,1,45.231994,-72.089698
"470",2020,1,45.232054,-72.058129
"471",2020,1,45.232095,-72.145886
"472",2020,1,45.232144,-72.050761
"473",2020,1,45.232214,-72.075871
"474",2020,1,45.232307,-72.049804
"475",2020,1,45.232523,-72.080261
"476",2020,1,45.232585,-72.03821
"477",2020,1,45.23288,-71.817273
"478",2020,1,45.23325,-72.330651
"479",2020,1,45.233286,-72.18231
"480",2020,1,45.233374,-72.055381
"481",2020,1,45.233375,-72.052367
"482",2020,1,45.233418,-72.031371
"483",2020,1,45.23349,-72.044929
"484",2020,1,45.233624,-72.112615
"485",2020,1,45.233733,-72.015601
"486",2020,1,45.233833,-72.387976
"487",2020,1,45.233842,-72.156722
"488",2020,1,45.23388,-72.082287
"489",2020,1,45.234012,-72.157423
"490",2020,1,45.23412,-72.125793
"491",2020,1,45.234147,-72.089068
"492",2020,1,45.234244,-72.009357
"493",2020,1,45.234254,-72.096367
"494",2020,1,45.234429,-72.040015
"495",2020,1,45.234493,-72.020927
"496",2020,1,45.234512,-72.167953
"497",2020,4,45.234639,-72.610533
"498",2020,1,45.234732,-72.313482
"499",2020,1,45.23474,-72.124807
"500",2020,1,45.234768,-72.40304
"501",2020,1,45.234878,-72.131945
"502",2020,1,45.235043,-72.0895
"503",2020,1,45.235072,-72.097449
"504",2020,1,45.23512,-72.027973
"505",2020,1,45.23515,-72.010363
"506",2020,1,45.235165,-72.043981
"507",2020,1,45.235175,-72.404309
"508",2020,1,45.235324,-72.264918
"509",2020,1,45.235366,-72.15575
"510",2020,1,45.235454,-72.198392
"511",2020,1,45.235459,-72.005562
"512",2020,1,45.235601,-72.038479
"513",2020,1,45.235642,-72.117297
"514",2020,1,45.235688,-72.024367
"515",2020,1,45.235735,-72.037765
"516",2020,1,45.235775,-72.005023
"517",2020,1,45.23579,-72.104759
"518",2020,1,45.235981,-72.050376
"519",2020,1,45.236156,-72.117871
"520",2020,1,45.23624,-72.128294
"521",2020,1,45.236327,-72.26377
"522",2020,1,45.23633,-72.163318
"523",2020,1,45.236342,-72.193676
"524",2020,1,45.236366,-72.056045
"525",2020,1,45.236377,-72.100699
"526",2020,1,45.236507,-72.177875
"527",2020,1,45.236597,-72.03266
"528",2020,1,45.236603,-72.1747
"529",2020,1,45.236628,-72.101484
"530",2020,1,45.23679,-72.155267
"531",2020,1,45.236822,-72.184079
"532",2020,1,45.236909,-72.029885
"533",2020,1,45.236942,-72.19838
"534",2020,1,45.236991,-72.055615
"535",2020,1,45.237007,-72.103079
"536",2020,1,45.237113,-72.154039
"537",2020,1,45.237174,-72.081647
"538",2020,1,45.237525,-72.038588
"539",2020,1,45.23759,-72.17664
"540",2020,1,45.2376,-72.048888
"541",2020,1,45.237606,-72.096732
"542",2020,1,45.237656,-72.100911
"543",2020,1,45.237685,-72.1812
"544",2020,1,45.237687,-72.096618
"545",2020,1,45.23773,-72.189563
"546",2020,1,45.237783,-72.135171
"547",2020,1,45.237859,-72.103361
"548",2020,1,45.23799,-72.184494
"549",2020,1,45.238144,-72.04049
"550",2020,1,45.238175,-72.179549
"551",2020,1,45.238433,-72.022771
"552",2020,1,45.238519,-72.125529
"553",2020,1,45.238586,-72.000437
"554",2020,1,45.238609,-72.263955
"555",2020,1,45.238834,-72.014964
"556",2020,1,45.238909,-72.111049
"557",2020,1,45.239055,-72.199003
"558",2020,1,45.239059,-72.12702
"559",2020,1,45.239198,-72.051774
"560",2020,1,45.239278,-72.159075
"561",2020,1,45.239297,-72.059071
"562",2020,1,45.239461,-72.408361
"563",2020,1,45.239462,-72.143081
"564",2020,1,45.23948,-72.06034
"565",2020,1,45.239573,-72.186465
"566",2020,1,45.239874,-72.03098
"567",2020,1,45.240065,-72.173215
"568",2020,1,45.240091,-72.192456
"569",2020,1,45.240108,-72.155145
"570",2020,1,45.240286,-72.134523
"571",2020,1,45.240462,-72.167803
"572",2020,1,45.240526,-72.156551
"573",2020,1,45.240541,-72.987701
"574",2020,1,45.240627,-72.281209
"575",2020,1,45.240664,-72.118454
"576",2020,1,45.240671,-72.091092
"577",2020,1,45.240894,-72.057575
"578",2020,1,45.241093,-72.013708
"579",2020,1,45.2411,-72.139667
"580",2020,1,45.241139,-72.053086
"581",2020,1,45.241217,-73.296157
"582",2020,1,45.241219,-73.296118
"583",2020,1,45.241221,-73.295824
"584",2020,1,45.241248,-72.985445
"585",2020,1,45.241299,-72.092845
"586",2020,1,45.241302,-72.123298
"587",2020,1,45.241369,-72.12997
"588",2020,1,45.241383,-72.193881
"589",2020,1,45.241396,-74.161599
"590",2020,1,45.241404,-72.115863
"591",2020,1,45.241577,-72.061955
"592",2020,1,45.241629,-72.07067
"593",2020,1,45.241714,-72.051099
"594",2020,1,45.241757,-72.005672
"595",2020,1,45.241957,-72.050054
"596",2020,1,45.241958,-72.138957
"597",2020,1,45.241996,-72.195334
"598",2020,1,45.242267,-72.163071
"599",2020,1,45.242521,-72.049895
"600",2020,1,45.242539,-72.018876
"601",2020,1,45.242557,-72.128471
"602",2020,1,45.242635,-72.021414
"603",2020,1,45.242637,-72.028222
"604",2020,1,45.242656,-72.084772
"605",2020,1,45.242825,-72.172929
"606",2020,1,45.242899,-72.343385
"607",2020,1,45.243005,-72.122236
"608",2020,1,45.243047,-72.456948
"609",2020,1,45.243067,-72.221985
"610",2020,1,45.243388,-72.156378
"611",2020,1,45.243493,-72.111761
"612",2020,1,45.243497,-72.052099
"613",2020,11,45.243503,-72.454758
"614",2020,1,45.243554,-72.136993
"615",2020,1,45.243649,-72.10835
"616",2020,1,45.243721,-72.07525
"617",2020,1,45.243871,-72.015319
"618",2020,1,45.244196,-72.461582
"619",2020,1,45.244286,-72.02482
"620",2020,1,45.244394,-72.070932
"621",2020,1,45.244486,-72.07036
"622",2020,1,45.244735,-72.002517
"623",2020,2,45.244782,-72.110344
"624",2020,1,45.244841,-72.208064
"625",2020,1,45.244871,-72.17781
"626",2020,1,45.244885,-72.113466
"627",2020,1,45.245297,-72.071849
"628",2020,1,45.245515,-72.11844
"629",2020,1,45.245628,-72.06664
"630",2020,1,45.245656,-72.030892
"631",2020,1,45.245692,-72.024359
"632",2020,1,45.245974,-72.132605
"633",2020,1,45.246304,-72.026349
"634",2020,1,45.246606,-72.036647
"635",2020,1,45.246615,-72.152296
"636",2020,1,45.246669,-72.132293
"637",2020,1,45.246715,-72.005648
"638",2020,1,45.246796,-72.091192
"639",2020,2,45.246823,-72.137187
"640",2020,1,45.247013,-72.022522
"641",2020,1,45.24718,-72.173441
"642",2020,1,45.247305,-72.02567
"643",2020,1,45.247399,-72.198382
"644",2020,1,45.24757,-72.01641
"645",2020,1,45.247618,-72.667706
"646",2020,1,45.247795,-72.058134
"647",2020,1,45.247851,-72.008546
"648",2020,1,45.247923,-72.015059
"649",2020,1,45.248177,-72.32527
"650",2020,1,45.248279,-72.040535
"651",2020,1,45.248425,-72.325403
"652",2020,1,45.248731,-72.021638
"653",2020,1,45.249374,-72.002691
"654",2020,1,45.249424,-72.176806
"655",2020,1,45.249695,-72.144778
"656",2020,1,45.249702,-72.023144
"657",2020,1,45.24982,-72.021128
"658",2020,1,45.249825,-72.061438
"659",2020,1,45.249862,-72.066346
"660",2020,1,45.24988,-72.129403
"661",2020,1,45.249959,-72.156009
"662",2020,1,45.250025,-72.143982
"663",2020,1,45.250091,-74.133086
"664",2020,1,45.250209,-72.02677
"665",2020,1,45.250388,-72.066323
"666",2020,1,45.250396,-72.18402
"667",2020,1,45.25056,-72.10049
"668",2020,1,45.250562,-72.191161
"669",2020,1,45.250664,-72.187419
"670",2020,1,45.251119,-72.041419
"671",2020,1,45.251281,-72.062541
"672",2020,1,45.25162,-72.022106
"673",2020,1,45.251726,-72.015977
"674",2020,1,45.251756,-72.08623
"675",2020,1,45.25181,-72.165331
"676",2020,1,45.2519,-72.012286
"677",2020,1,45.251953,-72.079794
"678",2020,1,45.252013,-72.030456
"679",2020,1,45.252101,-72.221248
"680",2020,1,45.252205,-72.485485
"681",2020,1,45.252253,-72.022001
"682",2020,1,45.252255,-72.118535
"683",2020,1,45.252269,-72.055211
"684",2020,1,45.2524,-72.122882
"685",2020,1,45.252486,-72.169091
"686",2020,1,45.252572,-72.070602
"687",2020,1,45.252598,-72.038997
"688",2020,1,45.25265,-72.188308
"689",2020,1,45.252724,-72.180925
"690",2020,1,45.252814,-72.273279
"691",2020,1,45.252849,-73.800826
"692",2020,1,45.25289,-72.025738
"693",2020,1,45.252894,-72.026663
"694",2020,1,45.252907,-72.12596
"695",2020,1,45.253013,-73.800976
"696",2020,1,45.253077,-72.192346
"697",2020,1,45.253095,-72.174476
"698",2020,1,45.253197,-72.121419
"699",2020,1,45.253209,-72.105168
"700",2020,1,45.253221,-72.139228
"701",2020,1,45.253249,-72.10551
"702",2020,1,45.253385,-72.370271
"703",2020,1,45.253392,-73.801346
"704",2020,1,45.253459,-72.050667
"705",2020,1,45.253481,-72.089397
"706",2020,1,45.253491,-72.486184
"707",2020,1,45.253658,-72.177102
"708",2020,1,45.253773,-72.175709
"709",2020,1,45.253789,-72.164466
"710",2020,1,45.253946,-72.152491
"711",2020,1,45.253982,-72.015162
"712",2020,1,45.254011,-72.047108
"713",2020,1,45.254047,-72.095704
"714",2020,1,45.254083,-72.142703
"715",2020,1,45.254246,-72.04544
"716",2020,1,45.254272,-72.359909
"717",2020,1,45.254358,-72.000332
"718",2020,1,45.254938,-72.041847
"719",2020,1,45.255096,-72.150847
"720",2020,1,45.2553,-72.130464
"721",2020,1,45.255381,-72.160701
"722",2020,1,45.255646,-72.196985
"723",2020,1,45.255669,-72.000798
"724",2020,1,45.255679,-72.061646
"725",2020,1,45.255785,-72.062483
"726",2020,1,45.255803,-72.074404
"727",2020,1,45.255812,-72.156121
"728",2020,3,45.255919,-74.156538
"729",2020,1,45.255947,-72.17898
"730",2020,1,45.255951,-72.475615
"731",2020,1,45.256023,-72.089071
"732",2020,1,45.256278,-72.199507
"733",2020,1,45.256619,-72.286277
"734",2020,1,45.256766,-72.088716
"735",2020,1,45.256908,-72.086591
